"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","phosphate-containing compound metabolic process","GO:0006796","0.005202213529870992","2.283811825738479","2817","476","100","21092","DAB2IP,SLC26A1,NMNAT2,ITK,NAB2,MAPK7,PYCARD,CDC42BPB,PPP2R2B,BAAT,FAS,PPP1R14C,FAM20A,MBD4,SPHK2,FAM20B,BDNF,SLC8A3,CX3CR1,MYADM,EPS8L1,PLA2G1B,EEF1A1,DRD2,GAPDH,FAM20C,GUCY2D,PDE4B,PPP1CC,PPP2R2A,BTK,MAPK4,TXN,DBI,ANTKMT,CALM3,OGT,CHP2,MT3,RNASEL,AK2,CBL,ITLN1,SESN2,CKS1B,MINK1,EPHA8,CETP,BRSK2,CHKA,PITPNM1,TNKS1BP1,PPP1CA,PRKAG3,NEK5,FKBP1B,KLHL31,GDF7,CDK19,VEGFA,XDH,CDC42BPA,NRXN1,MEF2C,TYK2,CKS2,TARBP2,MECP2,INPP1,PRKAG1,SLC26A2,HRH1,ABHD6,PIK3CA,TNIK,PFN2,PPP2R2D,BMX,ACOT9,DLG2,YWHAZ,ATPSCKMT,ETNK2,NGF,YWHAB,EEF1A2,ETNK1,PPP2R2C,NTF3,LIMCH1,DLC1,MTMR7,VEGFC,ALPK1,PPP1R14A,PRKAG2,NTF4,HSPA8,GTF2H3,ND1"
"GO:BP","developmental process","GO:0032502","0.005853213527350977","2.2326056323767194","6424","476","192","21092","DAB2IP,BCAN,TPM1,LDB3,MYB,RNF38,RHOBTB1,ITK,PPDPFL,NAB2,MYPN,SEMA6A,MAPK7,TRAK1,ZNF423,BAAT,C3AR1,POLL,TPPP2,FAM20A,SIX1,ABAT,EVL,IFT122,HOXA4,SPHK2,SIX3,GYS1,DCC,TPPP3,NEB,HMGB3,BDNF,SLC8A3,CX3CR1,CCR4,MYADM,CHSY1,KLHL17,CCKAR,DRD2,THRB,THEMIS,MARCHF7,SCAPER,CHN1,TANC1,FAM20C,TPT1,CHRM2,PPP1CC,PDLIM2,RHCG,BTK,PABPC4,AZIN2,DNAI1,PARP6,DUOX2,SHC4,CEP152,MAG,RHOF,CALM3,OGT,INO80E,ZBTB17,TLE3,IFT140,MSLN,MT3,RNASEL,PLP1,HINFP,CFDP1,STRBP,PHF6,MCL1,CBL,COL11A2,PSMB11,RBBP6,PTS,SCAP,STARD13,MINK1,EPHA8,CNOT1,CETP,MTX1,KLHL10,IFT172,SNAPIN,CHTOP,CDH18,TTC8,FOXG1,ABCC8,BRSK2,IFITM5,PITPNM1,STX3,PPP1CA,GABRG2,WWC1,SPAG16,UGT1A1,OTOR,SETDB2,RHAG,FKBP1B,ODC1,YWHAQ,GDF7,GJA10,PRDM1,EOMES,PLG,VEGFA,XDH,H3-3A,NRXN1,F2R,ENC1,MEF2C,TYK2,NFIB,NUBPL,CELA1,TARBP2,MECP2,ANKRD33,PRKAG1,NAB1,RPL29,PROK2,PIK3CA,NLGN1,TNIK,GPR171,TM4SF4,BOK,TRA2B,HMX3,WWC3,GPM6B,BMX,SAT1,ARX,HMGN1,GPM6A,HPGD,HAND2,ARL6,GPR15,HMGB1,VSTM5,CSMD3,FZD6,YWHAZ,NECAB1,JPH1,PRL,SOX4,OVOL2,RIN2,GFI1,ETNK2,HSD11B1,NGF,PPDPF,MYT1,ADIPOR2,APOLD1,LMOD2,NTF3,UPK3A,DLC1,WWC2,VEGFC,RPL7L1,CTNNA2,EN2,GJD4,VIM,GLI3,COBL,TPPP,MRC2,KRT15,NTF4,STX2"
"GO:BP","cell communication","GO:0007154","0.006061256386245882","2.217437345295906","6551","476","195","21092","DAB2IP,VAMP8,TAAR1,TAAR2,TAAR5,RHOBTB1,ITK,CTNNA3,SEMA6A,FGFBP3,LTB4R2,LTB4R,OR10P1,MAPK7,STX4,PYCARD,ZNF423,CDC42BPB,MBL2,GPR151,C3AR1,FAS,OR5V1,OR6F1,OR11L1,SIX1,ABAT,EVL,IFT122,SKAP2,SPHK2,FFAR1,RPH3A,CAMKMT,DCC,BDNF,SLC10A1,SLC8A3,XCR1,CX3CR1,CCR4,MYADM,EPS8L1,CHSY1,PLA2G1B,CCKAR,DRD2,THRB,THEMIS,PLA2R1,MARCHF7,CHN1,GAPDH,FAM20C,TPT1,GUCY2D,PDE4B,CHRM2,PPP1CC,BTK,STARD8,MAPK4,FAM162A,TXN,GNG10,DNAI1,DUOX2,IGHM,SHC4,OTOA,EEF1D,MAG,CNIH2,GRIA3,CNIH1,RHOF,CALM3,CGNL1,OGT,CHP2,LRRC14,TLE3,IFT140,MT3,PLP1,HINFP,THEMIS2,MCL1,CBL,OS9,SCAP,SESN2,STARD13,MINK1,EPHA8,CNOT1,PLEKHG4,HCN2,IFT172,SNAPIN,GPR65,ABCC8,BRSK2,MUC5AC,CHKA,PITPNM1,STX3,OR10W1,OR5AR1,PPP1CA,PRKAG3,GABRG2,WWC1,FKBP1B,YWHAQ,KLHL31,GDF7,GJA10,SESN1,HMGN3,PLG,VEGFA,XDH,CNIH3,NRXN1,ERLEC1,F2R,MEF2C,TYK2,CELA1,MECP2,INPP1,PRKAG1,HRH1,ABHD6,PROK2,PIK3CA,NLGN1,TNIK,GPR87,P2RY14,GPR171,PFN2,BOK,ITPRIP,P2RY8,WWC3,BMX,CNKSR2,MAOA,GLRA3,HPGD,FBXO8,HAND2,ARL6,GPR15,HMGB1,SESN3,DLG2,KCNQ3,FZD6,YWHAZ,GALR1,PRL,SOX4,OVOL2,RIN2,GFI1,FGFBP2,GPR25,NGF,DLGAP4,YWHAB,IQSEC3,ADIPOR2,CYTH4,NTF3,GPR22,DLC1,WWC2,VEGFC,ASB5,ALPK1,NECAB2,PRKAG2,GJD4,VIM,GNG11,LRRFIP2,GLI3,SKAP1,GNGT2,NTF4,HSPA8,STX2"
"GO:BP","positive regulation of biological process","GO:0048518","0.006437781467361908","2.1912637696711657","6309","476","189","21092","DAB2IP,VAMP8,TPM1,MYB,ITK,NAB2,SEMA6A,FGFBP3,MAPK7,STX4,PYCARD,ZNF423,MBL2,GPR151,C3AR1,FAS,TPPP2,FAM20A,SIX1,ABAT,EVL,SPHK2,FFAR1,SIX3,MFAP4,TPPP3,BDNF,SLC8A3,CX3CR1,CCR4,MYADM,EPS8L1,CHSY1,PLA2G1B,DRD2,THRB,THEMIS,PLA2R1,MARCHF7,GAPDH,FAM20C,PDE4B,PPP1CC,BTK,FAM162A,TXN,SMC2,AZIN2,DNAJA4,PARP6,DUOX2,IGHM,DBI,SHC4,EEF1D,MAG,ANTKMT,RAB1B,CALM3,OGT,INO80E,ZBTB17,COL26A1,CAPNS1,CHP2,MT3,RNASEL,PLP1,HINFP,THEMIS2,TMPRSS4,MCL1,CBL,MEPCE,ITLN1,SCAP,SESN2,CKS1B,HBE1,MINK1,EPHA8,AHNAK,PLTP,CNOT1,CETP,IFT172,SNAPIN,CHTOP,MPV17L2,SMTNL2,BRF1,GPR65,ZNF410,FOXG1,ZNF143,ABCC8,DPP10,STX3,TNKS1BP1,PPP1CA,WWC1,SETDB2,FKBP1B,ODC1,GDF7,PRDM1,SESN1,CDK19,EOMES,HMGN3,PLG,VEGFA,PFN3,XDH,H3-3A,NRXN1,F2R,ENC1,MEF2C,TYK2,NFIB,CKS2,CELA1,TARBP2,PCBP2,NFIX,MECP2,PRKAG1,BCDIN3D,H3-5,SUMO2,HRH1,ABHD6,PROK2,PIK3CA,NLGN1,TNIK,PFN2,BOK,TRA2B,LMO7,P2RY8,GPM6B,BMX,ARX,MAOA,HMGN1,GPM6A,HPGD,HAND2,CD200,HMGB1,SESN3,VSTM5,AZIN1,RNF4,GALR1,PRL,SOX4,PDE4DIP,OVOL2,APBB3,RIN2,ATPSCKMT,GFI1,NGF,EEF1A2,ADIPOR2,KCTD17,LMOD2,NTF3,LIMCH1,CEP135,DLC1,VEGFC,ASB5,ALPK1,NECAB2,PRKAG2,EN2,VIM,GLI3,COBL,TPPP,KANSL1,SKAP1,NTF4,HSPA8,CHCHD2"
"GO:BP","phosphorus metabolic process","GO:0006793","0.007582469439380052","2.120189331407718","2841","476","100","21092","DAB2IP,SLC26A1,NMNAT2,ITK,NAB2,MAPK7,PYCARD,CDC42BPB,PPP2R2B,BAAT,FAS,PPP1R14C,FAM20A,MBD4,SPHK2,FAM20B,BDNF,SLC8A3,CX3CR1,MYADM,EPS8L1,PLA2G1B,EEF1A1,DRD2,GAPDH,FAM20C,GUCY2D,PDE4B,PPP1CC,PPP2R2A,BTK,MAPK4,TXN,DBI,ANTKMT,CALM3,OGT,CHP2,MT3,RNASEL,AK2,CBL,ITLN1,SESN2,CKS1B,MINK1,EPHA8,CETP,BRSK2,CHKA,PITPNM1,TNKS1BP1,PPP1CA,PRKAG3,NEK5,FKBP1B,KLHL31,GDF7,CDK19,VEGFA,XDH,CDC42BPA,NRXN1,MEF2C,TYK2,CKS2,TARBP2,MECP2,INPP1,PRKAG1,SLC26A2,HRH1,ABHD6,PIK3CA,TNIK,PFN2,PPP2R2D,BMX,ACOT9,DLG2,YWHAZ,ATPSCKMT,ETNK2,NGF,YWHAB,EEF1A2,ETNK1,PPP2R2C,NTF3,LIMCH1,DLC1,MTMR7,VEGFC,ALPK1,PPP1R14A,PRKAG2,NTF4,HSPA8,GTF2H3,ND1"
"GO:BP","plasma membrane bounded cell projection organization","GO:0120036","0.008283393534062832","2.08179170534251","1509","476","62","21092","DAB2IP,TPM1,MYPN,SEMA6A,ZNF423,EVL,IFT122,DCC,BDNF,EPS8L1,TTYH1,CCKAR,DRD2,CHN1,TANC1,DNAI1,PARP6,MAG,IFT140,MT3,PLP1,CEP41,MINK1,EPHA8,CFAP70,IFT172,SNAPIN,TTC8,FOXG1,BRSK2,STX3,SPAG16,FKBP1B,GDF7,VEGFA,NRXN1,ENC1,MEF2C,NFIB,MECP2,PIK3CA,NLGN1,TNIK,PFN2,GPM6B,ARX,GPM6A,ARL6,HMGB1,VSTM5,CSMD3,GFI1,NGF,KCTD17,NTF3,CEP135,ALPK1,CTNNA2,VIM,GLI3,COBL,NTF4"
"GO:BP","regulation of cation channel activity","GO:2001257","0.008657564739262916","2.062604252212862","180","476","16","21092","DRD2,PDE4B,ANTKMT,CNIH2,CALM3,MINK1,AHNAK,HCN2,ABCC8,FKBP1B,CNIH3,NRXN1,MEF2C,NLGN1,JPH1,ATPSCKMT"
"GO:BP","response to external stimulus","GO:0009605","0.008814063767950669","2.0548238117828825","2814","476","99","21092","DAB2IP,VAMP8,PNLIPRP2,MYPN,SEMA6A,LTB4R2,MAPK7,STX4,PYCARD,MBL2,C3AR1,FAS,FAM20A,ABAT,CAMKMT,MFAP4,DCC,HMGB3,BDNF,SLC10A1,XCR1,CX3CR1,CCR4,CHSY1,PLA2G1B,DRD2,CHN1,GAPDH,TPT1,GUCY2D,PDE4B,CHRM2,PPP1CC,BTK,HMGN2,DUOX2,IGHM,MAG,OGT,MT3,RNASEL,STRBP,CBL,ITLN1,RPL39,SESN2,EPHA8,TTC8,FOXG1,ABCC8,BRSK2,CHKA,PITPNM1,STX3,PPP1CA,PRKAG3,UGT1A1,CRISP3,FKBP1B,ODC1,GDF7,GJA10,PRDM1,SESN1,CDK19,PLG,VEGFA,NRXN1,F2R,MEF2C,TYK2,NFIB,TARBP2,PCBP2,MECP2,PRKAG1,BTBD17,HRH1,PROK2,PIK3CA,SLC10A2,ARX,GPM6A,HPGD,CD200,HMGB1,SESN3,PRL,GFI1,NTF3,VEGFC,ALPK1,CTNNA2,PRKAG2,GJD4,VIM,GLI3,GNGT2,HSPA8"
"GO:BP","neuron apoptotic process","GO:0051402","0.012494236222653752","1.9032902873106625","252","476","19","21092","FAS,SIX1,BDNF,CX3CR1,THRB,GAPDH,FAM162A,MAG,MT3,MCL1,F2R,MEF2C,MECP2,PIK3CA,BOK,NGF,NTF3,EN2,NTF4"
"GO:BP","regulation of cell communication","GO:0010646","0.013247782126776669","1.8778568229140196","3363","476","113","21092","DAB2IP,VAMP8,SEMA6A,FGFBP3,MAPK7,STX4,PYCARD,ZNF423,FAS,ABAT,IFT122,SPHK2,FFAR1,CAMKMT,DCC,BDNF,SLC8A3,CX3CR1,MYADM,EPS8L1,CHSY1,PLA2G1B,CCKAR,DRD2,THRB,PLA2R1,MARCHF7,CHN1,GAPDH,FAM20C,TPT1,GUCY2D,PDE4B,CHRM2,STARD8,TXN,EEF1D,CNIH2,RHOF,CALM3,CGNL1,OGT,CHP2,LRRC14,TLE3,IFT140,MT3,MCL1,CBL,SESN2,STARD13,MINK1,EPHA8,CNOT1,PLEKHG4,HCN2,IFT172,SNAPIN,GPR65,ABCC8,BRSK2,STX3,PPP1CA,WWC1,FKBP1B,KLHL31,GDF7,SESN1,HMGN3,VEGFA,XDH,CNIH3,NRXN1,F2R,MEF2C,TYK2,MECP2,HRH1,ABHD6,PIK3CA,NLGN1,TNIK,PFN2,BOK,ITPRIP,P2RY8,WWC3,CNKSR2,MAOA,FBXO8,HAND2,HMGB1,SESN3,FZD6,YWHAZ,GALR1,PRL,SOX4,OVOL2,GFI1,NGF,DLGAP4,YWHAB,IQSEC3,CYTH4,NTF3,DLC1,WWC2,VEGFC,ALPK1,NECAB2,GLI3,NTF4"
"GO:BP","regulation of cellular component biogenesis","GO:0044087","0.013820481405874411","1.8594768290114954","950","476","44","21092","DAB2IP,TPM1,TBC1D12,PYCARD,TPPP2,SIX1,EVL,SPHK2,TPPP3,BDNF,MYADM,EPS8L1,DNAJA4,RAB1B,CGNL1,IFT140,CNOT1,TTC8,GPR65,SETDB2,VEGFA,PFN3,H3-3A,NRXN1,MEF2C,MECP2,PIK3CA,NLGN1,PFN2,GPM6B,GPM6A,HMGB1,VSTM5,RNF4,PDE4DIP,KCTD17,LMOD2,LIMCH1,CEP135,DLC1,COBL,TPPP,SKAP1,HSPA8"
"GO:BP","regulation of signaling","GO:0023051","0.015440659607928021","1.8113341510233036","3374","476","113","21092","DAB2IP,VAMP8,SEMA6A,FGFBP3,MAPK7,STX4,PYCARD,ZNF423,FAS,ABAT,IFT122,SPHK2,FFAR1,CAMKMT,DCC,BDNF,SLC8A3,CX3CR1,MYADM,EPS8L1,CHSY1,PLA2G1B,CCKAR,DRD2,THRB,PLA2R1,MARCHF7,CHN1,GAPDH,FAM20C,TPT1,GUCY2D,PDE4B,CHRM2,STARD8,TXN,EEF1D,CNIH2,RHOF,CALM3,CGNL1,OGT,CHP2,LRRC14,TLE3,IFT140,MT3,MCL1,CBL,SESN2,STARD13,MINK1,EPHA8,CNOT1,PLEKHG4,IFT172,SNAPIN,GPR65,ABCC8,BRSK2,STX3,PPP1CA,WWC1,FKBP1B,KLHL31,GDF7,SESN1,HMGN3,VEGFA,XDH,CNIH3,NRXN1,F2R,MEF2C,TYK2,MECP2,HRH1,ABHD6,PIK3CA,NLGN1,TNIK,PFN2,BOK,ITPRIP,LMO7,P2RY8,WWC3,CNKSR2,MAOA,FBXO8,HAND2,HMGB1,SESN3,FZD6,YWHAZ,GALR1,PRL,SOX4,OVOL2,GFI1,NGF,DLGAP4,YWHAB,IQSEC3,CYTH4,NTF3,DLC1,WWC2,VEGFC,ALPK1,NECAB2,GLI3,NTF4"
"GO:BP","macromolecule modification","GO:0043412","0.016229082707701296","1.7897060264610007","3874","476","126","21092","DAB2IP,SNRPG,TTLL11,USP54,MYB,RNF38,ITK,NAB2,MAPK7,PYCARD,TRAK1,CDC42BPB,PPP2R2B,FAS,FAM20A,MBD4,SPHK2,CAMKMT,BDNF,SPOCK3,SLC8A3,CX3CR1,MYADM,KLHL17,PLA2G1B,DRD2,TRMT2A,MARCHF7,WDSUB1,GAPDH,FAM20C,GUCY2D,F13A1,PPP1CC,F13B,MRM1,PPP2R2A,BTK,MAPK4,TXN,PARP6,DBI,ANTKMT,RUSC1,CALM3,USP3,MINDY2,OGT,MT3,RNASEL,CBL,CEP41,OS9,RBBP6,MEPCE,KLHL25,ITLN1,SESN2,CKS1B,MINK1,EPHA8,KLHL10,CHTOP,G2E3,BRSK2,CHKA,TNKS1BP1,PPP1CA,PRKAG3,NEK5,SETDB2,FKBP1B,KLHL31,GDF7,PRDM1,CDK19,EOMES,UBL4A,VEGFA,XDH,CDC42BPA,NRXN1,PARP8,ENC1,MEF2C,TYK2,CKS2,TARBP2,MECP2,PRKAG1,BCDIN3D,SUMO2,TRIM7,PIK3CA,TNIK,PFN2,SUMO3,PPP2R2D,LMO7,BMX,YWHAZ,RNF4,SOX4,MARCHF6,KLHL20,UBE2D2,ATPSCKMT,GFI1,SNRPE,NGF,YWHAB,PPP2R2C,NTF3,LIMCH1,DLC1,MTMR7,VEGFC,ASB5,ALPK1,GAN,PRKAG2,TPPP,MARCHF10,KANSL1,NTF4,GTF2H3"
"GO:BP","regulation of transport","GO:0051049","0.017621472597439992","1.7539578011328916","1750","476","68","21092","VAMP8,STX4,PYCARD,MBL2,ABAT,SPHK2,FFAR1,SLC10A1,PLA2G1B,CCKAR,DRD2,PLA2R1,PDE4B,CHRM2,PPP1CC,BTK,TXN,AZIN2,DBI,ANTKMT,CNIH2,CALM3,CHP2,RNASEL,PLP1,CBL,OS9,ITLN1,MINK1,AHNAK,PLTP,CETP,HCN2,SNAPIN,ABCC8,BRSK2,DPP10,WWC1,FKBP1B,HMGN3,VEGFA,CNIH3,NRXN1,ERLEC1,F2R,MEF2C,NLGN1,PFN2,BOK,GPM6B,CD200,HMGB1,KCNQ3,AZIN1,JPH1,GALR1,PRL,SOX4,NUP153,APBB3,ATPSCKMT,NTF3,VEGFC,NECAB2,PRKAG2,GLI3,KCNH6,HSPA8"
"GO:BP","organelle organization","GO:0006996","0.02004056947876692","1.6980899415886233","3545","476","117","21092","TTLL11,VAMP8,RPL23A,TPM1,TUBA4B,TUBA1A,LDB3,RHOBTB1,CTNNA3,MYPN,SEMA6A,TBC1D12,STX4,PYCARD,TRAK1,ZNF423,CDC42BPB,EVL,IFT122,CAMKMT,TPPP3,NEB,HMGB3,MYADM,KLHL17,PLA2G1B,MTX2,CAPN6,GAPDH,PHETA1,UQCRFS1,PDLIM2,STARD8,FAM162A,SMC2,DNAI1,CEP152,RAB1B,AP3M2,RHOF,CALM3,CGNL1,NUBP1,OGT,INO80E,NIP7,IFT140,MT3,TUBB1,TPM3,RPS27,CEP41,SCAP,SESN2,STARD13,MINK1,CFAP70,CNOT1,TRAPPC3,MTX1,IFT172,SNAPIN,MPV17L2,SMTNL2,DQX1,TTC8,GPR65,BRSK2,CHKA,STX3,TNKS1BP1,SPAG16,SETDB2,UBL4A,PFN3,CDC42BPA,H3-3A,NRXN1,MTX3,F2R,CKS2,NUBPL,MECP2,PIK3CA,NLGN1,TNIK,PFN2,BOK,PPP2R2D,GPM6B,GET1,ARL6,HMGB1,YWHAZ,RNF4,TMEM70,NUP153,KLHL20,PDE4DIP,IQSEC3,KCTD17,LMOD2,NTF3,LIMCH1,CEP135,DLC1,ALPK1,CTNNA2,GAN,VIM,HEPACAM2,COBL,TPPP,KRT15,STX2,CHCHD2,ND1"
"GO:BP","actin cytoskeleton organization","GO:0030036","0.022395962660196587","1.6498302652565366","724","476","36","21092","TPM1,LDB3,RHOBTB1,CTNNA3,MYPN,PYCARD,CDC42BPB,EVL,NEB,MYADM,KLHL17,PLA2G1B,PDLIM2,STARD8,RHOF,CGNL1,TPM3,STARD13,MINK1,SMTNL2,TTC8,GPR65,BRSK2,PFN3,CDC42BPA,PIK3CA,TNIK,PFN2,GPM6B,IQSEC3,LMOD2,NTF3,LIMCH1,DLC1,CTNNA2,COBL"
"GO:BP","cytoskeleton organization","GO:0007010","0.022961620986467823","1.6389974559679432","1491","476","60","21092","TTLL11,TPM1,TUBA4B,TUBA1A,LDB3,RHOBTB1,CTNNA3,MYPN,SEMA6A,PYCARD,CDC42BPB,EVL,TPPP3,NEB,MYADM,KLHL17,PLA2G1B,CAPN6,GAPDH,PDLIM2,STARD8,DNAI1,CEP152,RHOF,CGNL1,NUBP1,TUBB1,TPM3,STARD13,MINK1,IFT172,SMTNL2,TTC8,GPR65,BRSK2,SPAG16,PFN3,CDC42BPA,MECP2,PIK3CA,NLGN1,TNIK,PFN2,GPM6B,RNF4,KLHL20,PDE4DIP,IQSEC3,LMOD2,NTF3,LIMCH1,CEP135,DLC1,CTNNA2,GAN,VIM,HEPACAM2,COBL,TPPP,KRT15"
"GO:BP","system development","GO:0048731","0.02312592588862166","1.6359008704691647","4369","476","138","21092","DAB2IP,BCAN,TPM1,LDB3,MYB,RNF38,ITK,NAB2,MYPN,SEMA6A,MAPK7,TRAK1,ZNF423,BAAT,C3AR1,POLL,SIX1,ABAT,EVL,IFT122,HOXA4,SPHK2,SIX3,GYS1,DCC,NEB,HMGB3,BDNF,SLC8A3,CX3CR1,CCR4,CHSY1,KLHL17,CCKAR,DRD2,THRB,THEMIS,MARCHF7,SCAPER,CHN1,FAM20C,CHRM2,PPP1CC,PDLIM2,BTK,PABPC4,DNAI1,PARP6,DUOX2,MAG,CALM3,OGT,IFT140,MT3,PLP1,CBL,COL11A2,PSMB11,PTS,STARD13,MINK1,EPHA8,KLHL10,IFT172,SNAPIN,TTC8,FOXG1,ABCC8,BRSK2,IFITM5,PITPNM1,STX3,PPP1CA,GABRG2,UGT1A1,OTOR,SETDB2,RHAG,FKBP1B,ODC1,YWHAQ,GDF7,GJA10,PRDM1,EOMES,PLG,VEGFA,XDH,H3-3A,NRXN1,ENC1,MEF2C,NFIB,CELA1,MECP2,NAB1,PROK2,PIK3CA,NLGN1,TNIK,GPR171,BOK,TRA2B,HMX3,GPM6B,SAT1,ARX,HMGN1,GPM6A,HPGD,HAND2,GPR15,HMGB1,VSTM5,CSMD3,FZD6,YWHAZ,PRL,SOX4,OVOL2,RIN2,GFI1,HSD11B1,NGF,MYT1,ADIPOR2,APOLD1,NTF3,UPK3A,DLC1,VEGFC,CTNNA2,EN2,VIM,GLI3,COBL,TPPP,NTF4"
"GO:BP","negative regulation of neuron apoptotic process","GO:0043524","0.02519868323064574","1.598622152893289","153","476","14","21092","SIX1,BDNF,CX3CR1,MAG,MT3,F2R,MEF2C,MECP2,PIK3CA,BOK,NGF,NTF3,EN2,NTF4"
"GO:BP","regulation of localization","GO:0032879","0.027183538369620956","1.5656940135937978","2089","476","77","21092","VAMP8,STX4,PYCARD,MBL2,SIX1,ABAT,SPHK2,FFAR1,BDNF,SLC10A1,XCR1,PLA2G1B,CCKAR,DRD2,PLA2R1,PDE4B,CHRM2,PPP1CC,BTK,TXN,AZIN2,DBI,ANTKMT,CNIH2,CALM3,CHP2,RNASEL,PLP1,CBL,OS9,MEPCE,ITLN1,SESN2,MINK1,AHNAK,PLTP,CETP,HCN2,SNAPIN,TTC8,ABCC8,BRSK2,DPP10,STX3,WWC1,FKBP1B,HMGN3,VEGFA,CNIH3,NRXN1,ERLEC1,F2R,MEF2C,NLGN1,PFN2,BOK,SUMO3,GPM6B,CD200,HMGB1,KCNQ3,AZIN1,JPH1,GALR1,PRL,SOX4,NUP153,APBB3,ATPSCKMT,NTF3,CEP135,VEGFC,NECAB2,PRKAG2,GLI3,KCNH6,HSPA8"
"GO:BP","positive regulation of cellular component biogenesis","GO:0044089","0.027366192657996186","1.5627856199315053","500","476","28","21092","DAB2IP,TPM1,PYCARD,TPPP2,EVL,TPPP3,BDNF,EPS8L1,CNOT1,GPR65,SETDB2,VEGFA,PFN3,NRXN1,MECP2,PIK3CA,NLGN1,PFN2,GPM6A,VSTM5,PDE4DIP,KCTD17,LMOD2,LIMCH1,CEP135,COBL,TPPP,SKAP1"
"GO:BP","putrescine biosynthetic process from ornithine","GO:0033387","0.02855797431159559","1.5442726013950445","3","476","3","21092","AZIN2,ODC1,AZIN1"
"GO:BP","protein modification process","GO:0036211","0.02879763914157111","1.540643114664899","3649","476","119","21092","DAB2IP,TTLL11,USP54,MYB,RNF38,ITK,NAB2,MAPK7,PYCARD,TRAK1,CDC42BPB,PPP2R2B,FAS,FAM20A,SPHK2,CAMKMT,BDNF,SPOCK3,SLC8A3,CX3CR1,MYADM,KLHL17,PLA2G1B,DRD2,MARCHF7,WDSUB1,GAPDH,FAM20C,GUCY2D,F13A1,PPP1CC,F13B,PPP2R2A,BTK,MAPK4,TXN,PARP6,DBI,ANTKMT,RUSC1,CALM3,USP3,MINDY2,OGT,MT3,RNASEL,CBL,CEP41,OS9,RBBP6,KLHL25,ITLN1,SESN2,CKS1B,MINK1,EPHA8,KLHL10,CHTOP,G2E3,BRSK2,CHKA,TNKS1BP1,PPP1CA,PRKAG3,NEK5,SETDB2,FKBP1B,KLHL31,GDF7,PRDM1,CDK19,EOMES,UBL4A,VEGFA,XDH,CDC42BPA,NRXN1,PARP8,ENC1,MEF2C,TYK2,CKS2,TARBP2,MECP2,PRKAG1,SUMO2,TRIM7,PIK3CA,TNIK,PFN2,SUMO3,PPP2R2D,LMO7,BMX,YWHAZ,RNF4,SOX4,MARCHF6,KLHL20,UBE2D2,ATPSCKMT,GFI1,NGF,YWHAB,PPP2R2C,NTF3,LIMCH1,DLC1,MTMR7,VEGFC,ASB5,ALPK1,GAN,PRKAG2,TPPP,MARCHF10,KANSL1,NTF4,GTF2H3"
"GO:BP","ion transport","GO:0006811","0.029894587962126688","1.5244074280945725","1572","476","62","21092","VAMP8,SLC26A1,CLDN15,SLC39A2,FTH1,ABAT,SPHK2,FFAR1,SLC10A4,SLC10A1,SLC8A3,XCR1,TTYH1,PLA2G1B,TTYH3,DRD2,PLA2R1,SCNN1A,TPT1,PDE4B,UQCRFS1,RHCG,BTK,COX5B,ANTKMT,CNIH2,GRIA3,CALM3,MT3,SLC22A17,PLP1,MINK1,AHNAK,HCN2,ABCC8,DPP10,GABRG2,RHAG,FKBP1B,SLC10A3,CNIH3,NRXN1,F2R,MEF2C,TTYH2,SLC26A11,LRRC8E,SLC26A2,SLC22A7,SLC25A26,NLGN1,SLC10A2,GPM6B,GPM6A,GLRA3,KCNQ3,SLC26A7,JPH1,ATPSCKMT,SLC16A7,SLC20A2,KCNH6"
"GO:BP","phosphorylation","GO:0016310","0.038369618486565456","1.4160125190191224","1862","476","70","21092","DAB2IP,ITK,NAB2,MAPK7,PYCARD,CDC42BPB,FAS,PPP1R14C,FAM20A,SPHK2,FAM20B,BDNF,SLC8A3,CX3CR1,MYADM,EPS8L1,PLA2G1B,EEF1A1,DRD2,GAPDH,FAM20C,GUCY2D,BTK,MAPK4,TXN,CALM3,OGT,MT3,RNASEL,AK2,CBL,ITLN1,SESN2,CKS1B,MINK1,EPHA8,BRSK2,CHKA,TNKS1BP1,PRKAG3,NEK5,KLHL31,GDF7,CDK19,VEGFA,XDH,CDC42BPA,NRXN1,MEF2C,TYK2,CKS2,TARBP2,PRKAG1,PIK3CA,TNIK,PFN2,BMX,YWHAZ,ETNK2,NGF,EEF1A2,ETNK1,NTF3,LIMCH1,VEGFC,ALPK1,PPP1R14A,PRKAG2,NTF4,GTF2H3"
"GO:BP","putrescine metabolic process","GO:0009445","0.04171356322092889","1.379722710631482","8","476","4","21092","AZIN2,ODC1,SAT1,AZIN1"
"GO:BP","neuron development","GO:0048666","0.04194155331072973","1.3773554894217812","1122","476","48","21092","DAB2IP,MYPN,SEMA6A,DCC,BDNF,CCKAR,DRD2,THRB,CHN1,PARP6,MAG,IFT140,MT3,PLP1,MINK1,EPHA8,SNAPIN,TTC8,FOXG1,BRSK2,STX3,FKBP1B,GDF7,PRDM1,VEGFA,NRXN1,ENC1,MEF2C,NFIB,MECP2,NLGN1,TNIK,GPM6B,ARX,GPM6A,HAND2,HMGB1,CSMD3,YWHAZ,GFI1,NGF,NTF3,CTNNA2,EN2,VIM,GLI3,COBL,NTF4"
