Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSVKKG00000003094,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003095,,,,,,,,,,3.0,,,,,,,,,,,,,,,
ENSVKKG00000003096,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003097,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003098,,,,,,,,,2.0,,,,2.0,,,,,,,2.0,,,,,
ENSVKKG00000003099,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003100,,,,,,,2.0,,3.0,,2.0,,4.0,,,,,,,,,,,,
ENSVKKG00000003101,,,,,,,,,2.0,,,,2.0,,,,,,,2.0,,,,,
ENSVKKG00000003102,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003103,,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003104,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003105,,,,,,4.0,,,,,,,4.0,,,,,,,,,,4.0,,
ENSVKKG00000003106,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003107,,,,4.0,4.0,,,6.0,,,,,,,,,,,4.0,,,,,,
ENSVKKG00000003108,,,,,,,,,,,,,,,,,,,,,,3.0,,,
ENSVKKG00000003109,,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003110,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003111,,,,,,,,,,,,,,,,,,,,,,,,,2.0
ENSVKKG00000003112,,,,2.0,,,,,,,,,,,2.0,,,,2.0,,,,,2.0,
ENSVKKG00000003113,,,,,3.0,,,,2.0,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003114,,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000003115,,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003116,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003117,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003118,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003119,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003121,,3.0,,,3.0,3.0,,,4.0,,,,3.0,,,,,3.0,,,,,,,
ENSVKKG00000003122,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003123,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003124,,,,,,,,,,,,,5.0,,,,5.0,,,,,6.0,,,
ENSVKKG00000003125,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003126,,,,,3.0,,,,2.0,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003127,,3.0,,,3.0,3.0,,,4.0,,,,3.0,,,,,3.0,,,,,,,
ENSVKKG00000003128,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003129,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003130,,,,,,,,,,,,,,,4.0,,3.0,3.0,,,,,,,
ENSVKKG00000003131,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
ENSVKKG00000003132,,,,,,,,,,,,,,,,,,,,,,,,,2.0
ENSVKKG00000003133,,3.0,,,3.0,3.0,,,4.0,,,,3.0,,,,,3.0,,,,,,,
ENSVKKG00000003134,,3.0,,3.0,,,,4.0,,,,3.0,,,5.0,,,,,,,,,,
ENSVKKG00000003135,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003136,,,,,2.0,,,,,2.0,,,,,,2.0,,,,,,,,,
ENSVKKG00000003137,,,,3.0,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003138,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003140,,,,,,,2.0,,,,,,,,3.0,,,,,,,4.0,,,
ENSVKKG00000003141,,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSVKKG00000003142,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,3.0,
ENSVKKG00000003144,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSVKKG00000003145,,4.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003146,,3.0,41.0,43.0,12.0,7.0,9.0,3.0,12.0,32.0,32.0,3.0,5.0,6.0,5.0,3.0,3.0,4.0,5.0,,,,,,1.0
ENSVKKG00000003147,,,,,,,,,,,,,,,,3.0,,,,,,,,,
ENSVKKG00000003148,,,,,,2.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003150,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003153,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003154,,2.0,,,2.0,,,,3.0,2.0,,,,,,,,,,,,,,,
ENSVKKG00000003155,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,
ENSVKKG00000003156,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,
ENSVKKG00000003157,,2.0,,,2.0,,,,3.0,2.0,,,,,,,,,,,,,,,
ENSVKKG00000003158,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,
ENSVKKG00000003159,,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSVKKG00000003160,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003161,,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000003162,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003163,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003164,,11.0,45.0,59.0,65.0,103.0,82.0,85.0,113.0,137.0,97.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,
ENSVKKG00000003165,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003166,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003167,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003168,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003170,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003171,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003172,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003173,,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003174,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003175,,20.0,2.0,4.0,8.0,17.0,18.0,14.0,9.0,23.0,21.0,14.0,13.0,15.0,23.0,24.0,18.0,11.0,5.0,1.0,1.0,,,5.0,
ENSVKKG00000003176,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003177,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003178,,6.0,3.0,8.0,3.0,7.0,7.0,6.0,6.0,11.0,6.0,2.0,3.0,6.0,5.0,8.0,8.0,3.0,2.0,,2.0,1.0,1.0,2.0,1.0
ENSVKKG00000003179,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003180,,,,2.0,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0
ENSVKKG00000003181,,,,,,,,,,,,,,,,,,,5.0,,,,,,
ENSVKKG00000003182,,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003183,,,,,,,,,2.0,,,,,,,,,,,,,,,,
ENSVKKG00000003184,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003185,,,,3.0,3.0,,,,,,,,,,3.0,,,,3.0,,,,,,
ENSVKKG00000003186,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003187,,,,,,2.0,,,2.0,4.0,,,,,,,,,,,,,,,
ENSVKKG00000003188,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,
ENSVKKG00000003189,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003190,,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000003191,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003192,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003193,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003194,,,,,,,,,,,,,,,,,2.0,,,,,,,,
ENSVKKG00000003195,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003196,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,
ENSVKKG00000003197,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003199,,,,,,,,,,,,,,,,,,,,,,,,3.0,
ENSVKKG00000003200,,,,,,,,,,3.0,,,,,,,,,,,,,,,
ENSVKKG00000003201,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003202,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003203,,,,,,,,,,,,,3.0,,,,,,,,,,,,
ENSVKKG00000003204,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003205,,,,,,,,,,,,,4.0,,,,,,,,,,,,
ENSVKKG00000003206,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003207,,,,3.0,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003208,,,,,,2.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003209,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003210,,,,,,,,,,,,,3.0,,3.0,4.0,,,3.0,,,,,,
ENSVKKG00000003211,,,,5.0,,,,,,,,,5.0,,,5.0,,,,,,,,,
ENSVKKG00000003212,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003213,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003214,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000003215,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003216,,,,,,,,,,,,,,,,,,,,,,,,,3.0
ENSVKKG00000003218,,,,,,,,,2.0,14.0,,,,,,,3.0,,4.0,,2.0,,,,
ENSVKKG00000003219,,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003220,,,,,3.0,,,,,3.0,,,,,,,,3.0,,,,,,,
ENSVKKG00000003221,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003223,,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000003224,,,,,,,3.0,,7.0,,,,,,,,,,,,,,,,
ENSVKKG00000003225,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003226,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003228,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003229,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003230,,,,2.0,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003231,,,,2.0,,,2.0,,2.0,2.0,,,,,,2.0,,,,,,,,,
ENSVKKG00000003233,,,,,,,,,,4.0,,,5.0,,,,,,,,,,,,3.0
ENSVKKG00000003234,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003235,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003236,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,
ENSVKKG00000003238,,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000003239,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003240,,,68.0,5.0,2.0,8.0,10.0,12.0,3.0,21.0,6.0,,,1.0,,,,,,,,,,,
ENSVKKG00000003242,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003243,,,,,,,,,2.0,,,,,,,,,,,,,,,,
ENSVKKG00000003244,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003245,,,22.0,26.0,14.0,47.0,37.0,27.0,27.0,19.0,33.0,2.0,7.0,11.0,5.0,6.0,8.0,4.0,9.0,,3.0,,3.0,10.0,18.0
ENSVKKG00000003246,,,,,,2.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003247,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003248,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,
ENSVKKG00000003249,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003250,,,,,3.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003251,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003252,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003253,,11.0,45.0,59.0,65.0,103.0,82.0,85.0,113.0,137.0,97.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,
ENSVKKG00000003254,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003255,,,,,,,,,2.0,5.0,,2.0,,,,,,,2.0,,,,,,
ENSVKKG00000003256,,,,2.0,,,,,,,,2.0,,,2.0,,,,2.0,,,2.0,,,2.0
ENSVKKG00000003257,,1.0,,2.0,2.0,1.0,,,5.0,,,,1.0,,,1.0,,,,,,,,,
ENSVKKG00000003259,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,2.0
ENSVKKG00000003260,,1.0,35.0,17.0,,23.0,,,40.0,250.0,17.0,,,,,,,,,,,,,,
ENSVKKG00000003261,,11.0,45.0,59.0,65.0,103.0,82.0,85.0,113.0,137.0,97.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,
ENSVKKG00000003262,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003263,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,
ENSVKKG00000003264,,,,,,2.0,,,,,,,,,2.0,,2.0,,2.0,,,,,,
ENSVKKG00000003265,,,,,,,,,,,,,3.0,,,3.0,,,,4.0,,,3.0,,3.0
ENSVKKG00000003266,,2.0,,,,,,,,3.0,,,2.0,,2.0,2.0,,,,,,,,,
ENSVKKG00000003267,,,,,,2.0,2.0,,,2.0,,,,,,,,,,2.0,,,,,
ENSVKKG00000003268,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003269,,,,,,2.0,2.0,,,2.0,,,,,,,,,,2.0,,,,,
ENSVKKG00000003270,,11.0,45.0,59.0,65.0,103.0,82.0,85.0,113.0,137.0,97.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,
ENSVKKG00000003271,,,,,,,,,,,,,,,,,,2.0,,,,,,,
ENSVKKG00000003272,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003273,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
ENSVKKG00000003274,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003275,,,,,,5.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003276,,,4.0,5.0,2.0,9.0,3.0,5.0,5.0,4.0,8.0,6.0,6.0,2.0,11.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0
ENSVKKG00000003278,,,4.0,5.0,2.0,9.0,3.0,5.0,5.0,4.0,8.0,6.0,6.0,2.0,11.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0
ENSVKKG00000003279,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003280,,,,,,,,,,,,,3.0,,,,,,,,,,,,
ENSVKKG00000003281,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,
ENSVKKG00000003282,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003283,,,,,,,,,,,,,,,,,,,,,,2.0,,,
ENSVKKG00000003284,,,,,,,2.0,,,,,,,,,3.0,,,,,,,2.0,,
ENSVKKG00000003285,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003286,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003287,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,
ENSVKKG00000003288,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003289,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003290,,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSVKKG00000003291,,,,,,,,,,10.0,,13.0,,,15.0,,15.0,,,,,7.0,,,
ENSVKKG00000003292,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003293,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,
ENSVKKG00000003294,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003295,,,,,,,,,,,,,,,,,2.0,,2.0,,,,2.0,,
ENSVKKG00000003296,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003297,,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003298,,,,3.0,,,3.0,,,,3.0,,,,,,,,,,,,,,
ENSVKKG00000003299,,,,5.0,,,,,,,,,5.0,,,5.0,,,,,,,,,
ENSVKKG00000003300,,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003301,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003302,,,,4.0,4.0,,,,,,,,,,4.0,,,,,,,,,,2.0
ENSVKKG00000003303,,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0
ENSVKKG00000003304,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,
ENSVKKG00000003305,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003306,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003307,,,,,,2.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003308,,2.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,
ENSVKKG00000003309,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003310,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003311,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003312,,,,,,,,,5.0,,,,,,,,5.0,,5.0,,,,,,
ENSVKKG00000003313,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0
ENSVKKG00000003314,,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003315,,,,,,,,,5.0,,,,,,,,5.0,,5.0,,,,,,
ENSVKKG00000003316,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003317,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003318,,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000003319,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003320,,,,2.0,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003321,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,
ENSVKKG00000003322,,,,,,,,,,,,,,,,,,2.0,,,,,,,
ENSVKKG00000003323,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003324,,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000003325,,,,,,,,,,,,,,,4.0,,,,,,2.0,,,,
ENSVKKG00000003326,,,2.0,,,,,,4.0,234.0,41.0,224.0,,32.0,14.0,49.0,10.0,,,9.0,,,,,1.0
ENSVKKG00000003327,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003328,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003329,,,,,,3.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003330,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003331,,,,,5.0,,,4.0,,,,,,5.0,,,,,,,,,4.0,,
ENSVKKG00000003332,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003333,,,,,,,,,,,,,,,,,,,2.0,,,,,,
ENSVKKG00000003334,,2.0,,,2.0,,,,,,,,,,,,,3.0,,2.0,,,,,
ENSVKKG00000003335,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003336,,,,,,4.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003337,,,,,4.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003338,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003339,,,,,,,,,,,,,,,,,,,,,,,,2.0,
ENSVKKG00000003340,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003341,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003342,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003343,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,4.0
ENSVKKG00000003344,,,,4.0,,,6.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000003345,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,
ENSVKKG00000003346,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003347,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003348,,,,,,,2.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000003349,,,,,,,,,,,,3.0,,,,,,3.0,,,,,,,
ENSVKKG00000003350,,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000003351,,,,4.0,5.0,4.0,,,,,,,,,,4.0,,,,,,,,,
ENSVKKG00000003352,,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,
ENSVKKG00000003353,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003354,,,,,,,,,,,,,,,,,,,2.0,,,,,,
ENSVKKG00000003355,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003356,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,
ENSVKKG00000003357,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,
ENSVKKG00000003358,,,,,5.0,,4.0,,,,,,,,3.0,,,,,,,,,,3.0
ENSVKKG00000003359,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003360,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003361,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,
ENSVKKG00000003362,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSVKKG00000003363,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003364,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,
ENSVKKG00000003365,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
ENSVKKG00000003367,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003368,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003369,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003370,,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003371,,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSVKKG00000003372,,,,4.0,,4.0,4.0,,,,,,4.0,,,,4.0,4.0,,,,,,,
ENSVKKG00000003373,,,,,,,,,,,,,,,,,,,,,,,,2.0,
ENSVKKG00000003374,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,
ENSVKKG00000003375,,,,,,,,,,,,,,,,,,,,,,,,2.0,
ENSVKKG00000003376,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003377,,,,,,,,,,,,,,,,,,,,3.0,,,,,
ENSVKKG00000003378,,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000003379,,,4.0,,5.0,,,4.0,,,,,,,4.0,,,,,,,,,,
ENSVKKG00000003380,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003381,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003382,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,
ENSVKKG00000003383,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,
ENSVKKG00000003384,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003385,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003386,,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000003387,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003388,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003389,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003390,,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000003391,,,,,,,,,2.0,,,,,,,,,,,,,,,,
ENSVKKG00000003392,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003393,,,,,,,,,2.0,3.0,,,,2.0,,2.0,,,,,,,,,
ENSVKKG00000003395,,3.0,,4.0,,3.0,3.0,,,,3.0,,,,,,,3.0,,,,,,,
ENSVKKG00000003396,,2.0,2.0,,2.0,,,,,,,2.0,,,2.0,,,,,,,,,,
ENSVKKG00000003397,,,,,,,,,,,,,3.0,,,,3.0,3.0,,,,,,,
ENSVKKG00000003399,,,,,,2.0,,,,,,,,,,3.0,,,,,,,,,
ENSVKKG00000003400,,,5.0,5.0,,5.0,,,,,7.0,11.0,,7.0,,,10.0,,,5.0,,,,,
ENSVKKG00000003401,,,,,,,,,,,,2.0,,,3.0,,3.0,,2.0,,,,,,
ENSVKKG00000003402,,,,,,,,,,4.0,,,,,3.0,,,,,,,,,,
ENSVKKG00000003403,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003404,,,,,,3.0,3.0,,,,,,,,,3.0,,,,,,,,,
ENSVKKG00000003405,,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,
ENSVKKG00000003406,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003407,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003408,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003409,,,,,,,,,,3.0,,,,,,,,,,,,,,,
ENSVKKG00000003410,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003411,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,
ENSVKKG00000003412,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003413,,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000003414,,,,2.0,2.0,,,,2.0,,,,,,,,,3.0,2.0,,,,,,
ENSVKKG00000003415,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003416,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003417,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003418,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003419,,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003420,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003421,,,5.0,,,,7.0,,9.0,,,4.0,6.0,,4.0,,,,,,,,,,
ENSVKKG00000003422,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000003423,,,,,4.0,,,,,,,2.0,,,,,,,,,,,,,
ENSVKKG00000003424,,,,,,,,,,5.0,,,,5.0,,,5.0,,5.0,,,,,,
ENSVKKG00000003425,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000003426,,,,,,,,,,,,,,,5.0,,,,,,,,,,
ENSVKKG00000003427,,,3.0,3.0,,,,3.0,3.0,,,,,,,,,,,,,,,,
ENSVKKG00000003428,,,,,,,,,,,,,,,4.0,,,,6.0,,,,,,
