lps_names,lps_logfoldchanges,lps_pvals,lps_pvals_adj,lps_pts,UNST_pts,1to1_bat_dragon
SNX17,-0.351346403,5.88768E-05,0.000839207,0.229752066,0.311796378,SNX17
MAPK12,-1.060636282,5.87865E-05,0.000838556,0.059504132,0.135584924,MAPK12
HDAC1,-0.337147057,5.7172E-05,0.000816768,0.277134986,0.35731767,HDAC1
SELENOK,-0.242779061,5.6171E-05,0.000803079,0.666115702,0.748898678,SELENOK
MESDC2,-0.237983778,5.56407E-05,0.000796104,0.6815427,0.741556535,no
CCND3,-0.707831979,5.54901E-05,0.000794554,0.119008264,0.195301028,CCND3
NOD1,-0.544274569,5.48373E-05,0.000785806,0.180165289,0.259422418,NOD1
YPEL3,-1.426529765,5.44733E-05,0.000781784,0.044077135,0.119921684,YPEL3
STXBP3,-0.617405117,5.35965E-05,0.000769788,0.124517906,0.202153696,no
SMTN,-0.848865569,5.18603E-05,0.000745994,0.065013774,0.141948116,SMTN
RIMKLB,-1.525456667,5.18283E-05,0.000745994,0.052892562,0.127263828,RIMKLB
PRKCA,-0.912001252,5.02118E-05,0.000725148,0.067768595,0.144884973,PRKCA
ALG13,-0.384969771,4.95289E-05,0.000716299,0.233057851,0.314243759,no
RPS6KA2,-1.307896256,4.90643E-05,0.000710676,0.035812672,0.11257954,RPS6KA2
NSD1,-0.62699908,4.85045E-05,0.000703109,0.0815427,0.158590308,NSD1
HARS_1,-0.252125323,4.77843E-05,0.000694277,0.431955923,0.51835536,no
AHR,-0.242362574,4.58634E-05,0.000666885,0.422589532,0.513950073,AHR
FAR1,-0.539348781,4.57579E-05,0.000665867,0.191184573,0.267254038,FAR1
RCSD1,-0.946951449,4.56953E-05,0.000665471,0.080440771,0.156142927,RCSD1
OLA1,-0.330597818,4.53016E-05,0.00066025,0.233057851,0.318649046,OLA1
BBX,-0.863161862,4.51889E-05,0.000659119,0.089807163,0.167400881,BBX
SPECC1,-0.455728084,4.49111E-05,0.000656086,0.183471074,0.262359276,SPECC1
FYN,-0.406696945,4.36033E-05,0.000637477,0.229752066,0.311306902,FYN
MOGAT1,-1.110027432,4.28987E-05,0.000627665,0.085950413,0.162016642,MOGAT1
RPS10,-0.208340496,4.26849E-05,0.000625024,0.879338843,0.908467939,RPS10
ALS2,-0.513716996,4.26822E-05,0.000625024,0.148209366,0.228585414,ALS2
C2ORF76,-0.371991843,4.24854E-05,0.000623562,0.270523416,0.351933431,no
MTX2,-0.447188854,4.24297E-05,0.000623231,0.187327824,0.269211943,MTX2
ENSVKKG00000006107,-0.492740035,4.23476E-05,0.000622512,0.180165289,0.260401371,no
TAP1,-0.28185153,4.21443E-05,0.00062001,0.457300275,0.544297602,TAP1
SNX2,-0.237872332,4.18974E-05,0.00061686,0.376859504,0.474302496,SNX2
UXT,-0.644165456,4.17222E-05,0.000614764,0.141046832,0.219774841,UXT
PXDC1,-0.284376383,4.13145E-05,0.000609234,0.337741047,0.430739109,PXDC1
MYO1F_4,-0.312592328,4.1121E-05,0.000606859,0.463911846,0.534997553,no
PHPT1,-0.227133065,4.07061E-05,0.000601682,0.582369146,0.66617719,PHPT1
TSR3,-0.267796934,3.95893E-05,0.000585635,0.30523416,0.397454723,TSR3
ERCC6L2,-1.107346296,3.91522E-05,0.000579626,0.069421488,0.145863926,ERCC6L2
SRA1,-0.625873864,3.87903E-05,0.000575175,0.150964187,0.227606461,SRA1
APPL2,-0.834391177,3.8693E-05,0.000574186,0.092011019,0.170827215,APPL2
FAM21A,-0.23275812,3.84484E-05,0.000571913,0.59338843,0.638277044,no
MAP2K1,-0.298179626,3.84267E-05,0.000571913,0.351515152,0.432697014,MAP2K1
GNPTAB,-0.631559968,3.7966E-05,0.000566083,0.091460055,0.171316691,GNPTAB
TMEM14C_1,-0.591102242,3.62779E-05,0.000541343,0.161983471,0.239353891,no
DOK1,-0.5176723,3.61297E-05,0.00053956,0.173002755,0.254038179,DOK1
SDHAF2,-0.265749276,3.54731E-05,0.000530176,0.438567493,0.524718551,SDHAF2
HSD17B4_1,-0.3579956,3.54485E-05,0.000530176,0.22369146,0.309838473,no
CARHSP1,-0.341706067,3.54262E-05,0.000530176,0.28815427,0.372001958,CARHSP1
SIPA1L1,-0.372669846,3.46219E-05,0.000519522,0.254545455,0.338228096,SIPA1L1
TIMM8B_2,-0.271640748,3.44844E-05,0.000518288,0.487052342,0.565345081,no
EPB41_1,-0.650662243,3.19878E-05,0.000481922,0.119559229,0.199706314,no
SH3GLB1,-0.211811319,3.0333E-05,0.000457929,0.7184573,0.769946158,SH3GLB1
WBSCR27,-0.610768139,3.02463E-05,0.000457153,0.149311295,0.22907489,no
MGA,-0.324646324,2.92455E-05,0.000442382,0.19338843,0.281938326,MGA
FAM126A,-0.541344643,2.91915E-05,0.000442279,0.161432507,0.240332844,FAM126A
MRPL24,-0.285961211,2.8973E-05,0.000439323,0.379614325,0.459618209,MRPL24
TLN1,-0.261660665,2.84498E-05,0.000432437,0.504683196,0.565834557,TLN1
GNB2L1,-0.123604417,2.81072E-05,0.000427575,0.903030303,0.901125795,no
COQ9,-0.454786032,2.74582E-05,0.000418042,0.241873278,0.321096427,COQ9
BFAR,-0.357590437,2.7259E-05,0.000415346,0.316804408,0.400881057,BFAR
MRPL20,-0.518455148,2.65742E-05,0.00040557,0.206060606,0.284385707,MRPL20
COMMD5,-0.273185194,2.62935E-05,0.000401612,0.448484848,0.539402839,COMMD5
YME1L1,-0.243848786,2.57042E-05,0.000393251,0.703581267,0.744493392,YME1L1
CDC42BPB,-0.476225108,2.55728E-05,0.000391559,0.195592287,0.275575135,CDC42BPB
RPN1_1,-0.364957124,2.53557E-05,0.000388552,0.418732782,0.495839452,no
C12ORF43,-0.310431808,2.50631E-05,0.000384696,0.395041322,0.479686735,no
EPB41_2,-1.010033607,2.4946E-05,0.000383458,0.067217631,0.147821831,no
FAHD2A,-0.531888843,2.41826E-05,0.0003724,0.138842975,0.221732746,FAHD2A
RFTN2,-0.338836193,2.39121E-05,0.000368537,0.240220386,0.330396476,RFTN2
SLC38A6,-0.448168725,2.26665E-05,0.000350491,0.209917355,0.295154185,SLC38A6
RENBP,-0.945144236,2.25049E-05,0.000348278,0.084297521,0.163974547,RENBP
REXO2,-0.237668052,2.18269E-05,0.000338843,0.625895317,0.686735193,REXO2
STK38,-0.41510281,2.1758E-05,0.000338113,0.249035813,0.334801762,STK38
LMO2,-0.579424918,2.13099E-05,0.000331425,0.092561983,0.17670093,LMO2
ENSVKKG00000001360,-0.351803005,2.0779E-05,0.000323435,0.387878788,0.468918257,no
EPS15,-0.37740311,2.06971E-05,0.000322696,0.313498623,0.394517866,EPS15
TUBA4A,-0.35913384,2.05209E-05,0.000320215,0.283746556,0.368575624,TUBA4A
C1D,-0.615381181,2.04612E-05,0.000319549,0.115151515,0.197748409,C1D
CISD2,-0.507339358,1.97111E-05,0.000308091,0.221487603,0.303475281,CISD2
ALCAM,-0.225494325,1.95062E-05,0.000305397,0.403856749,0.503181596,ALCAM
SMAGP,-0.805404365,1.92908E-05,0.000302276,0.11184573,0.193343123,SMAGP
FAM210B,-0.905599594,1.91846E-05,0.000301251,0.078787879,0.160058737,FAM210B
BRK1,-0.26503557,1.91111E-05,0.000300716,0.45785124,0.539402839,no
MTHFD1,-0.313116193,1.88581E-05,0.000296984,0.404958678,0.487518355,MTHFD1
WDR81,-0.271500885,1.86775E-05,0.000294633,0.340495868,0.427802252,WDR81
DST,-0.606846154,1.83557E-05,0.000289801,0.19338843,0.271169848,DST
PROCR,-1.06299305,1.81867E-05,0.000287375,0.105785124,0.184043074,PROCR
ARHGAP24,-1.020107388,1.72092E-05,0.000272387,0.061707989,0.143906021,ARHGAP24
GBE1,-1.080162883,1.68068E-05,0.000266693,0.07107438,0.152227117,GBE1
PLXNB2,-0.972569704,1.6557E-05,0.000262951,0.102479339,0.181595693,PLXNB2
RILPL2,-0.795228422,1.63556E-05,0.000260413,0.122865014,0.200685267,RILPL2
ATP5G3_1,-0.260567755,1.5787E-05,0.000252001,0.609917355,0.680372002,no
ITGB2,-0.259045571,1.57167E-05,0.000251093,0.775757576,0.828193833,ITGB2
AMACR,-0.977633059,1.55516E-05,0.000248667,0.07768595,0.160058737,no
RERE,-0.398411095,1.54549E-05,0.000247332,0.200550964,0.289769946,RERE
RARRES1,-0.417524576,1.53488E-05,0.000245842,0.699173554,0.730788057,RARRES1
CBL,-0.292233348,1.51037E-05,0.000242124,0.439118457,0.521781694,CBL
ITPKA,-1.594629884,1.49025E-05,0.000239103,0.037465565,0.118453255,ITPKA
DPP7,-0.55049783,1.46373E-05,0.000235048,0.185674931,0.269701419,DPP7
ITSN2,-0.246912003,1.4619E-05,0.000234955,0.456749311,0.5340186,ITSN2
MPHOSPH8,-0.313027769,1.4284E-05,0.000229769,0.371900826,0.457660303,MPHOSPH8
PNPLA6,-0.544595957,1.39316E-05,0.000224484,0.186225895,0.270680372,PNPLA6
TMEM66,-0.438283414,1.39141E-05,0.000224469,0.292011019,0.377386197,no
HMG20B,-0.56791383,1.26205E-05,0.000204059,0.164738292,0.24865394,HMG20B
ELMSAN1,-1.113938451,1.21871E-05,0.000197221,0.066115702,0.148311307,no
DBI_1,-0.291032761,1.21097E-05,0.000196306,0.64738292,0.701908957,no
AHNAK_1,-0.765470982,1.16992E-05,0.000189981,0.113498623,0.195301028,no
GALNT1,-0.277708977,1.08207E-05,0.000176324,0.490358127,0.57072932,GALNT1
C10ORF54,-0.542118311,1.06466E-05,0.00017394,0.173553719,0.259422418,no
EIF3F,-0.235066816,9.93587E-06,0.000163039,0.63030303,0.6989721,EIF3F
STON1,-1.542872071,9.85367E-06,0.000161973,0.036914601,0.119921684,no
ACE,-0.680178344,9.43267E-06,0.000155188,0.183471074,0.262359276,ACE
TACC1,-0.519260705,9.38654E-06,0.000154701,0.172451791,0.259422418,TACC1
OVCA2,-0.673898935,9.26626E-06,0.000152853,0.138842975,0.224180127,OVCA2
MAD2L2,-0.419906884,9.04043E-06,0.00014939,0.285950413,0.368575624,no
BCAP29,-0.525297344,8.87049E-06,0.000146711,0.158126722,0.24473813,BCAP29
B4GALT4,-1.608382821,8.86094E-06,0.000146682,0.037465565,0.120900636,B4GALT4
RNF39_11,-0.781027973,8.69246E-06,0.00014402,0.101928375,0.186000979,no
ATP6V0B,-0.270121872,8.59691E-06,0.000142563,0.725619835,0.796377876,ATP6V0B
TMED9,-0.340294808,8.5472E-06,0.000141864,0.429201102,0.518844836,TMED9
KDELR1,-0.431909561,8.41164E-06,0.000139861,0.257300275,0.347038669,KDELR1
PAFAH1B1,-0.275134832,8.29492E-06,0.000138043,0.546556474,0.607440039,PAFAH1B1
NDUFA12_2,-0.425972164,8.14776E-06,0.000135835,0.286501377,0.372001958,no
HMBS,-0.369015574,7.99389E-06,0.000133615,0.338292011,0.427802252,HMBS
PGM2,-0.336428165,7.98255E-06,0.000133555,0.300275482,0.391581008,PGM2
PGD,-0.195909694,7.63422E-06,0.000128069,0.804407713,0.833088595,PGD
SBNO1,-0.277604401,7.03501E-06,0.000118228,0.45399449,0.531571219,SBNO1
PBDC1_2,-0.283559471,6.99302E-06,0.000117628,0.455647383,0.552129222,no
SLC43A2,-0.35625428,6.7415E-06,0.000113703,0.429752066,0.518844836,SLC43A2
SEC11A,-0.303392231,6.64615E-06,0.000112196,0.451239669,0.542339697,SEC11A
NSMCE2,-0.642335892,6.64207E-06,0.000112196,0.133333333,0.220753793,no
MRPS16,-0.255158186,6.61992E-06,0.000111954,0.628650138,0.677924621,MRPS16
COX7A2,-0.201719165,6.55521E-06,0.000111261,0.838016529,0.861967695,no
GUK1,-0.397281289,6.52799E-06,0.000110899,0.327272727,0.417033774,GUK1
TM2D2,-0.527517557,6.41973E-06,0.000109258,0.20661157,0.294175233,TM2D2
RGS19,-0.34467259,6.40921E-06,0.000109178,0.314600551,0.407733725,RGS19
ALDH16A1,-0.459936798,6.22917E-06,0.0001064,0.230853994,0.316201664,no
DDRGK1,-0.420157373,6.19095E-06,0.000105844,0.262809917,0.350954479,DDRGK1
ACTR3,-0.182696611,5.73883E-06,9.8383E-05,0.843526171,0.864415076,ACTR3
MBLAC1,-0.408319116,5.70233E-06,9.78465E-05,0.225895317,0.317670093,MBLAC1
EXOC3,-0.47970143,5.64236E-06,9.69061E-05,0.198898072,0.288790994,EXOC3
SLC16A10,-0.587758064,5.63075E-06,9.67952E-05,0.125068871,0.21341165,SLC16A10
COTL1,-0.624801457,5.52993E-06,9.51493E-05,0.183471074,0.268232991,COTL1
H2AFV,-0.22037755,5.49318E-06,9.46037E-05,0.706887052,0.742046011,H2AFV
ZFYVE16,-0.26986444,5.43645E-06,9.37126E-05,0.587878788,0.66617719,ZFYVE16
AGPS,-0.260437876,5.43084E-06,9.3702E-05,0.490909091,0.581497797,AGPS
NCOR2,-0.262085944,5.35368E-06,9.24557E-05,0.551515152,0.618208517,NCOR2
RPL23A,-0.135780945,5.29869E-06,9.15902E-05,0.928374656,0.933431229,no
TXNDC11,-0.335537553,5.28739E-06,9.14792E-05,0.343250689,0.433675967,TXNDC11
PFKL,-0.313759625,5.23666E-06,9.0685E-05,0.558126722,0.635340186,PFKL
SNX4,-0.640155733,5.10516E-06,8.84895E-05,0.148209366,0.235438081,SNX4
USP4,-0.270873129,4.96619E-06,8.62399E-05,0.446831956,0.536955458,USP4
PTGES2,-0.772573292,4.8768E-06,8.4766E-05,0.116253444,0.202153696,PTGES2
NCBP2_2,-0.380043119,4.87309E-06,8.4766E-05,0.347107438,0.436612824,no
COMMD6_2,-0.359597564,4.63476E-06,8.07833E-05,0.334435262,0.422907489,no
FGF23,-0.39024657,4.6261E-06,8.07074E-05,0.263911846,0.357807146,no
EIF5A,-0.15868409,4.61011E-06,8.05534E-05,0.828099174,0.842388644,EIF5A
SMAD5,-0.483188242,4.5672E-06,7.99026E-05,0.204407713,0.295154185,SMAD5
SNF8,-0.474999726,4.4568E-06,7.80439E-05,0.24738292,0.334312286,no
C19ORF10,-0.445452541,4.41373E-06,7.73618E-05,0.315151515,0.3979442,no
HSBP1,-0.20449701,4.06535E-06,7.14558E-05,0.779614325,0.812041116,HSBP1
ADCY7,-1.192481637,4.02311E-06,7.07796E-05,0.061157025,0.147821831,ADCY7
ME1,-0.431220323,4.00466E-06,7.0521E-05,0.219283747,0.314243759,ME1
NDUFS5,-0.245280698,3.77282E-06,6.66259E-05,0.687603306,0.734703867,NDUFS5
TRAF5,-1.384071589,3.65806E-06,6.47823E-05,0.05785124,0.143906021,TRAF5
WIPI1,-0.801709473,3.6247E-06,6.4252E-05,0.09862259,0.186490455,WIPI1
ITPK1,-0.335623443,3.49586E-06,6.21442E-05,0.349862259,0.445423397,ITPK1
NTAN1,-0.29921183,3.46465E-06,6.16478E-05,0.427548209,0.518844836,NTAN1
MCFD2,-0.427509457,3.42025E-06,6.09154E-05,0.2815427,0.372491434,MCFD2
NDUFV1,-0.353788644,3.27945E-06,5.85745E-05,0.382369146,0.470386686,NDUFV1
MED9,-0.39113912,3.21533E-06,5.74839E-05,0.358126722,0.441997063,MED9
C2ORF47,-0.424210429,3.13428E-06,5.60883E-05,0.306887052,0.395986295,no
SLC17A5,-0.604260504,3.05777E-06,5.47714E-05,0.167493113,0.257464513,SLC17A5
KIF13B,-0.341686875,3.01541E-06,5.40642E-05,0.258402204,0.355849241,KIF13B
AP2S1,-0.568926752,2.99317E-06,5.37168E-05,0.209366391,0.298091043,AP2S1
TRIO,-0.485781878,2.93422E-06,5.27093E-05,0.185123967,0.27753304,TRIO
MYO5A,-0.31918782,2.87924E-06,5.18705E-05,0.372451791,0.462555066,MYO5A
CNTRL,-0.696989954,2.83484E-06,5.11197E-05,0.104132231,0.193832599,CNTRL
DCAF6,-0.941039503,2.78204E-06,5.02641E-05,0.087603306,0.177190406,DCAF6
TMEM131,-0.470726192,2.75443E-06,4.98133E-05,0.24077135,0.330885952,TMEM131
PACSIN2,-0.36262697,2.63894E-06,4.78629E-05,0.331129477,0.419481155,PACSIN2
RNASET2,-0.961348176,2.6127E-06,4.74328E-05,0.090358127,0.178658835,RNASET2
PSMB7,-0.253259987,2.60511E-06,4.73409E-05,0.699724518,0.748409202,PSMB7
C4ORF32,-0.440684021,2.56442E-06,4.66499E-05,0.240220386,0.333333333,no
ATAD2B,-0.447146982,2.55153E-06,4.65023E-05,0.222589532,0.315712188,ATAD2B
DDIT4L,-1.295465589,2.4164E-06,4.41682E-05,0.076584022,0.163485071,DDIT4L
ARL6IP1,-0.596160591,2.38346E-06,4.36084E-05,0.16584022,0.255506608,ARL6IP1
CCDC107,-0.631162941,2.27466E-06,4.16992E-05,0.163085399,0.253548703,CCDC107
TIPIN,-0.342881233,2.16229E-06,3.9678E-05,0.358126722,0.449828683,TIPIN
DERL1,-0.349994808,2.12295E-06,3.89941E-05,0.433608815,0.529123837,DERL1
ZNF330,-1.465173244,2.0991E-06,3.85939E-05,0.045730028,0.134605972,ZNF330
MOGS,-0.495367825,2.07923E-06,3.82659E-05,0.185674931,0.279980421,MOGS
ERI3,-0.494150996,2.06943E-06,3.8123E-05,0.224242424,0.316201664,ERI3
NUDT2,-0.927209198,1.83518E-06,3.39743E-05,0.10137741,0.191385218,NUDT2
MRPL42,-0.432134211,1.74376E-06,3.23139E-05,0.237465565,0.336759667,MRPL42
PGAP2,-0.431300253,1.61995E-06,3.01086E-05,0.233608815,0.328928047,PGAP2
IFNGR1,-0.344337285,1.61259E-06,3.00313E-05,0.496418733,0.580518845,IFNGR1
PYGL,-0.343359321,1.57982E-06,2.94737E-05,0.368595041,0.458639256,PYGL
VDAC3,-0.373356938,1.54121E-06,2.88164E-05,0.326721763,0.421928536,VDAC3
ACADVL,-0.304278374,1.50101E-06,2.81488E-05,0.499173554,0.592755751,ACADVL
CLTA,-0.278572917,1.46044E-06,2.74428E-05,0.626997245,0.684777288,CLTA
CALM2_3,-0.161638901,1.37142E-06,2.58218E-05,0.829752066,0.835535977,no
ATP6V1G1,-0.160416365,1.37033E-06,2.58218E-05,0.876584022,0.869799315,ATP6V1G1
NFU1,-0.306674898,1.36863E-06,2.58211E-05,0.490358127,0.584434655,NFU1
SPG7,-0.329074442,1.35477E-06,2.55852E-05,0.403856749,0.505628977,SPG7
TCIRG1,-0.32494545,1.32696E-06,2.50853E-05,0.493663912,0.56681351,TCIRG1
MACF1_1,-0.455617636,1.30635E-06,2.47205E-05,0.21322314,0.307880568,no
FYCO1,-0.57108438,1.27912E-06,2.42543E-05,0.137741047,0.230543319,FYCO1
ARHGAP29,-0.930656374,1.26715E-06,2.40515E-05,0.107988981,0.198727362,ARHGAP29
C14ORF166,-0.332519382,1.23782E-06,2.35185E-05,0.440220386,0.525697504,no
RNF40,-0.555244565,1.21401E-06,2.30895E-05,0.167493113,0.260890847,RNF40
BIN1,-1.835578084,1.16591E-06,2.22198E-05,0.033608815,0.124816446,BIN1
PARP14_3,-0.560567081,1.15775E-06,2.20867E-05,0.222589532,0.313754283,no
PDF,-0.68655473,1.1558E-06,2.2072E-05,0.139944904,0.233480176,no
CHCHD2,-0.14341177,1.14603E-06,2.19108E-05,0.867768595,0.863436123,CHCHD2
DARS,-0.341309398,1.1208E-06,2.1469E-05,0.474380165,0.56681351,no
PFKP,-0.461725414,1.1036E-06,2.11612E-05,0.188429752,0.284875184,PFKP
ENG,-0.676833391,1.09025E-06,2.09479E-05,0.185674931,0.277043563,ENG
ANKRD44,-0.990127861,1.07138E-06,2.06064E-05,0.080991736,0.173274596,ANKRD44
FDX1,-0.384611338,1.03085E-06,1.98473E-05,0.444077135,0.528144885,FDX1
OS9_1,-0.415374398,9.69423E-07,1.87415E-05,0.284297521,0.382770436,no
ENSVKKG00000002423,-0.376863062,9.58061E-07,1.8541E-05,0.414325069,0.510034263,no
PPARGC1B,-0.914402246,9.32208E-07,1.80779E-05,0.082093664,0.175721977,PPARGC1B
LRRK2,-0.273990899,9.01084E-07,1.75105E-05,0.654545455,0.717572198,LRRK2
TAF13,-0.402165651,8.7866E-07,1.71457E-05,0.371900826,0.464023495,TAF13
ATP5F1,-0.222260922,8.76778E-07,1.71268E-05,0.770798898,0.795398923,no
HMGB1,-0.251224875,8.34671E-07,1.63213E-05,0.744352617,0.782183064,HMGB1
GNG5,-0.446073174,8.1523E-07,1.59744E-05,0.402203857,0.490455213,GNG5
TSPAN14,-0.517475128,8.13479E-07,1.59568E-05,0.244628099,0.338717572,TSPAN14
TOMM70A,-0.410719126,8.10469E-07,1.59144E-05,0.333884298,0.431228585,no
MIF,-0.325454891,7.94279E-07,1.56128E-05,0.401101928,0.502692119,MIF
SURF4_2,-0.644113898,7.77996E-07,1.53087E-05,0.211019284,0.30494371,no
TIMMDC1,-0.632406414,7.3051E-07,1.44349E-05,0.171349862,0.268722467,TIMMDC1
XKR8,-0.780990541,7.18909E-07,1.42206E-05,0.127823691,0.221732746,XKR8
SLC16A1,-1.388033509,6.97014E-07,1.38021E-05,0.071625344,0.162995595,SLC16A1
EEPD1,-1.993756294,5.99032E-07,1.19247E-05,0.030853994,0.12432697,EEPD1
CWC27,-0.451733261,5.76716E-07,1.14927E-05,0.218732782,0.319138522,CWC27
IDH2,-0.386457503,5.7611E-07,1.14927E-05,0.396143251,0.484581498,IDH2
NDUFA4,-0.209463194,5.71328E-07,1.14095E-05,0.798898072,0.81546745,no
CYP4V2,-0.959907234,5.70984E-07,1.14095E-05,0.100275482,0.194811552,CYP4V2
FKBP11,-0.608463705,5.69485E-07,1.1397E-05,0.203856749,0.296622614,FKBP11
EMC10,-0.492784858,5.6057E-07,1.12305E-05,0.285399449,0.378365149,EMC10
TMBIM4,-0.316369236,5.13852E-07,1.03166E-05,0.455647383,0.565345081,TMBIM4
TMED7_2,-0.42776835,5.08533E-07,1.02207E-05,0.365289256,0.463044542,no
GLA,-0.431309164,4.9033E-07,9.86545E-06,0.292011019,0.393538913,GLA
LTA4H,-0.327767968,4.73829E-07,9.5437E-06,0.618732782,0.663240333,LTA4H
UFC1,-0.346671134,4.69513E-07,9.46692E-06,0.408264463,0.514929026,UFC1
ECH1_2,-0.608402967,4.62253E-07,9.33055E-06,0.173002755,0.272638277,no
MEDAG,-1.720326424,4.5981E-07,9.30125E-06,0.042975207,0.137053353,MEDAG
ABCG2_3,-1.20070672,4.56204E-07,9.23826E-06,0.119559229,0.209495839,no
CD2AP,-0.431914806,4.56066E-07,9.23826E-06,0.265013774,0.363680861,CD2AP
SNX27,-0.319268197,4.50198E-07,9.14624E-06,0.314600551,0.420949584,SNX27
ACP2,-0.559167087,4.46868E-07,9.08842E-06,0.208264463,0.306901615,ACP2
ARHGAP18,-0.794678092,4.39712E-07,8.9623E-06,0.121763085,0.216837983,ARHGAP18
EDF1,-0.261510104,4.32175E-07,8.82785E-06,0.733333333,0.784140969,EDF1
RCOR3,-0.442252904,4.21134E-07,8.62108E-06,0.301928375,0.401370534,RCOR3
TIMP2,-0.493138611,4.19188E-07,8.59061E-06,0.283746556,0.381791483,TIMP2
CLEC4G,-2.331291199,3.70764E-07,7.63157E-06,0.025344353,0.119921684,CLEC4G
AKR1A1,-0.330885082,3.70312E-07,7.63063E-06,0.503030303,0.588350465,AKR1A1
PDIA4,-0.342761457,3.61242E-07,7.45191E-06,0.431955923,0.536955458,PDIA4
PFDN6,-0.272176206,3.60691E-07,7.44873E-06,0.668870523,0.720998532,PFDN6
SCARB2,-0.781942904,3.48397E-07,7.20276E-06,0.204958678,0.29711209,SCARB2
ENSVKKG00000002068,-0.736149371,3.30635E-07,6.8431E-06,0.214876033,0.304454234,no
ENSVKKG00000014448,-1.285076976,3.29296E-07,6.8229E-06,0.071625344,0.166421929,no
LRPAP1,-0.42234841,3.26634E-07,6.77521E-06,0.353719008,0.451297112,LRPAP1
HADHB,-0.348336786,3.24663E-07,6.74178E-06,0.388980716,0.490455213,HADHB
NAV1,-1.289151073,3.01681E-07,6.29239E-06,0.061157025,0.15712188,NAV1
RHOBTB2_1,-0.368950099,2.97446E-07,6.21788E-06,0.306336088,0.414586393,no
PAFAH2,-0.847952425,2.95214E-07,6.1781E-06,0.121212121,0.219774841,PAFAH2
PPARD,-0.421850055,2.93991E-07,6.15937E-06,0.404407713,0.503181596,PPARD
GNAI3,-0.584840834,2.84316E-07,5.96333E-06,0.214876033,0.31277533,GNAI3
AKT1,-0.604738891,2.74949E-07,5.77978E-06,0.160330579,0.263827704,AKT1
ANP32E,-0.441028208,2.56486E-07,5.39771E-06,0.320110193,0.419481155,ANP32E
ISCU,-0.384684622,2.54807E-07,5.37443E-06,0.372451791,0.47381302,ISCU
NADK2,-0.746311545,2.53511E-07,5.35311E-06,0.112947658,0.212432697,NADK2
RPL18A,-0.187582195,2.50686E-07,5.29942E-06,0.910743802,0.925599608,RPL18A
HEXA,-0.297601759,2.50647E-07,5.29942E-06,0.633608815,0.706314244,HEXA
SPCS2,-0.31202808,2.45013E-07,5.19118E-06,0.699724518,0.776798825,SPCS2
RAB20,-0.774881184,2.44029E-07,5.17618E-06,0.133333333,0.232011747,RAB20
WHSC1L1_1,-0.392167151,2.43388E-07,5.16842E-06,0.269972452,0.373470387,no
MRPL14,-0.459068984,2.39149E-07,5.08416E-06,0.251790634,0.354380813,MRPL14
HECA,-1.051228046,2.34382E-07,4.98845E-06,0.083195592,0.180127264,HECA
AGPAT9,-0.840771675,2.33946E-07,4.98483E-06,0.149311295,0.245227606,no
PTPRA,-0.682409883,2.32392E-07,4.95735E-06,0.167493113,0.267743514,PTPRA
ARID1B,-0.906303823,2.15894E-07,4.61591E-06,0.087603306,0.187469408,ARID1B
PDCL,-0.337045968,2.07163E-07,4.44441E-06,0.350413223,0.461576114,PDCL
COMMD3,-0.425509632,2.07131E-07,4.44441E-06,0.338842975,0.444933921,COMMD3
SRP72,-0.338763207,2.04743E-07,4.40256E-06,0.387878788,0.48947626,SRP72
RTF1,-0.390524626,2.03662E-07,4.38434E-06,0.361432507,0.456191875,RTF1
DYNC1H1,-0.267561913,1.98124E-07,4.27492E-06,0.743250689,0.791972589,DYNC1H1
MICU3,-0.936839581,1.96908E-07,4.25357E-06,0.092561983,0.191385218,MICU3
TRAFD1,-0.41157794,1.96632E-07,4.2525E-06,0.25399449,0.363680861,TRAFD1
MRPL54,-0.625572562,1.53034E-07,3.3443E-06,0.194490358,0.29319628,MRPL54
ANKH,-0.934154034,1.52685E-07,3.34057E-06,0.136639118,0.234459129,ANKH
ARFRP1,-0.510258079,1.51848E-07,3.32612E-06,0.303030303,0.398433676,ARFRP1
PSMB3,-0.26403451,1.35002E-07,2.97448E-06,0.725619835,0.777288302,PSMB3
SAT2_2,-0.735524714,1.34163E-07,2.95947E-06,0.204958678,0.300048948,no
HMGCL,-0.989035308,1.29919E-07,2.87261E-06,0.089807163,0.189427313,HMGCL
ILK,-0.332307875,1.22631E-07,2.7243E-06,0.411570248,0.520313265,ILK
EIF3K,-0.25230661,1.14716E-07,2.5545E-06,0.755922865,0.803230543,EIF3K
RAD50,-0.338810593,1.12659E-07,2.51467E-06,0.423140496,0.519334312,RAD50
RIN3,-0.466066539,1.12614E-07,2.51467E-06,0.215426997,0.322075379,RIN3
COX5B_2,-0.255029857,1.10033E-07,2.46485E-06,0.792837466,0.831620166,no
RPS12,-0.221831843,9.95529E-08,2.24616E-06,0.920661157,0.94371023,RPS12
OPA3,-0.483133495,9.83776E-08,2.22231E-06,0.253443526,0.358296623,no
MRPL28,-0.371414036,9.70297E-08,2.19451E-06,0.398347107,0.496818404,MRPL28
ENSVKKG00000011709,-0.91568619,9.45308E-08,2.14575E-06,0.110192837,0.210964268,no
KTN1,-0.415838033,9.31447E-08,2.11684E-06,0.306336088,0.409202154,KTN1
DGCR2,-1.315251827,9.27439E-08,2.11029E-06,0.060055096,0.160548213,DGCR2
