lps_names,lps_logfoldchanges_x,lps_pvals_x,lps_pvals_adj_x,lps_pts_x,UNST_pts_x,1to1_bat_dragon_x,lps_logfoldchanges_y,lps_pvals_y,lps_pvals_adj_y,lps_pts_y,UNST_pts_y,1to1_bat_dragon_y
NANS,1.125914097,1.26517e-36,2.0298900000000002e-34,0.54214876,0.371512482,NANS,0.058898047,0.844047529,1.0,0.060514786,0.062032318,NANS
TCF7L2,1.119552612,2.49798e-11,8.78128e-10,0.315151515,0.218306412,TCF7L2,0.132209435,0.308235192,1.0,0.058105148,0.051838195,TCF7L2
GNL3,1.117951155,2.47095e-19,1.6507e-17,0.412672176,0.287812041,GNL3,-0.239981547,0.018705173,0.196162342,0.099452355,0.113274048,GNL3
SREBF2,1.117020249,1.0013000000000001e-29,1.2126699999999999e-27,0.484297521,0.324033284,SREBF2,0.083324604,0.042871294,0.390846613,0.146549836,0.132903156,SREBF2
DIP2B,1.111464739,1.16167e-34,1.7445400000000002e-32,0.52892562,0.34948605,DIP2B,-0.177583769,0.023269223,0.235972549,0.140963855,0.153779417,DIP2B
SDC4,1.103098154,1.73291e-70,7.56517e-68,0.814325069,0.738619677,SDC4,0.951984286,2.35197e-17,1.28608e-15,0.137951807,0.090066153,SDC4
TFEC,1.101557136,8.64143e-08,1.99014e-06,0.214876033,0.119432208,TFEC,0.733353019,6.77988e-08,1.9674e-06,0.123220153,0.093861837,TFEC
MYC,1.099023223,1.12084e-05,0.000182471,0.186225895,0.109642682,MYC,-0.187864646,0.266555972,1.0,0.050383352,0.056989481,MYC
UBE2E2,1.091285825,1.32425e-57,4.0095e-55,0.69862259,0.569260891,UBE2E2,-0.023673499,0.843452269,1.0,0.037020811,0.035733651,UBE2E2
TNFAIP1,1.084746122,1.95836e-07,4.24508e-06,0.239118457,0.15320607,TNFAIP1,-0.023760831,0.905124055,1.0,0.019769989,0.020496692,TNFAIP1
BCL10,1.083126664,1.74181e-30,2.19444e-28,0.500275482,0.345080764,BCL10,0.255968601,1.48304e-07,4.15251e-06,0.210952903,0.178071793,BCL10
ND4L,1.082126737,1.4267300000000002e-29,1.6951000000000002e-27,0.584022039,0.455212922,ND4L,-0.019507218,0.940460081,1.0,0.169550931,0.169558616,ND4L
DTX2,1.077446222,2.2866e-21,1.73782e-19,0.439118457,0.313264807,DTX2,0.072512381,0.568075651,1.0,0.047754655,0.044246828,DTX2
RAI14,1.071624756,1.19984e-44,2.3708899999999998e-42,0.658402204,0.497307881,RAI14,-0.150619239,0.819119313,1.0,0.008324206,0.009706106,RAI14
ATP6V1G2,1.053889155,0.001494702,0.015942357,0.125068871,0.067058248,ATP6V1G2,-0.034787469,0.977771491,1.0,0.005147864,0.005313957,ATP6V1G2
AKAP13,1.050592422,2.58835e-33,3.70904e-31,0.598898072,0.438570729,AKAP13,0.163853154,1.57348e-10,5.74005e-09,0.552245345,0.512525756,AKAP13
HS2ST1,1.047355056,1.01246e-05,0.000165845,0.201652893,0.127753304,HS2ST1,-0.296058476,0.177237191,1.0,0.038773275,0.046849582,HS2ST1
PLOD3,1.044204235,2.46148e-06,4.49047e-05,0.220936639,0.144395497,PLOD3,0.524501503,0.000478739,0.007887152,0.076013143,0.055145863,PLOD3
WDR75,1.040215373,0.000423118,0.00510272,0.171900826,0.112090064,WDR75,-0.133409113,0.222407245,1.0,0.063417306,0.070816614,WDR75
SLC11A2,1.038304687,2.44412e-08,6.08501e-07,0.242424242,0.144395497,SLC11A2,0.156811371,0.185860383,1.0,0.076122673,0.068105412,SLC11A2
MTSS1,1.034974575,4.9782300000000004e-26,4.94451e-24,0.536088154,0.415075869,MTSS1,-0.070609912,0.596699061,1.0,0.233187295,0.232187398,MTSS1
WDR91,1.034386754,2.53639e-28,2.85108e-26,0.523966942,0.382770436,WDR91,-0.089308783,0.615100736,1.0,0.023658269,0.026732459,WDR91
DKC1,1.033534408,2.35564e-11,8.32769e-10,0.338842975,0.243759178,DKC1,-0.354422539,0.005201565,0.065335549,0.074534502,0.090933738,DKC1
ETS2,1.027127743,2.05163e-19,1.39037e-17,0.444077135,0.319627998,ETS2,0.234713152,0.021633282,0.222036775,0.179956188,0.170751545,ETS2
PDP2,1.025930405,4.50091e-05,0.000657007,0.208815427,0.143416544,PDP2,-0.050738443,0.851519642,1.0,0.022891566,0.024021256,PDP2
LAS1L,1.024986625,5.23421e-16,2.70679e-14,0.391735537,0.276064611,LAS1L,-0.226407945,0.157630224,1.0,0.058269441,0.066641362,LAS1L
DOCK8,1.022163272,4.55387e-15,2.18632e-13,0.393939394,0.287812041,DOCK8,-0.058408193,0.196626866,1.0,0.376067908,0.377778983,DOCK8
CASP14,1.009261847,4.3992500000000006e-24,4.00887e-22,0.502479339,0.373470387,CASP14,0.0,1.0,1.0,0.0,0.0,CASP14
SMURF1,1.004847288,4.2976200000000003e-19,2.80121e-17,0.431404959,0.308370044,SMURF1,0.595688283,0.126474902,0.894434678,0.027163198,0.017948162,SMURF1
PIP4K2A,0.986229658,4.7054e-15,2.25331e-13,0.38677686,0.273127753,PIP4K2A,0.055459302,0.071327274,0.584160764,0.581653888,0.564851968,PIP4K2A
RARA,0.980180144,1.00414e-06,1.93728e-05,0.240220386,0.159079785,RARA,-0.263194144,0.015142208,0.165173614,0.069934283,0.084697972,RARA
GNB1,0.973460257,3.63739e-80,2.06913e-77,0.873278237,0.779246207,GNB1,0.111243293,0.000542767,0.008800061,0.358598028,0.337924303,GNB1
PIK3R5,0.971526146,2.17984e-08,5.48524e-07,0.245179063,0.146353402,PIK3R5,0.182166964,0.000365996,0.006144689,0.199561884,0.178071793,PIK3R5
SRP9,0.965860307,0.001849872,0.01923557,0.125068871,0.0680372,SRP9,0.039981227,0.305812604,1.0,0.157995619,0.151068214,SRP9
GNAI2,0.965649486,1.86232e-26,1.89997e-24,0.506336088,0.36514929,GNAI2,-0.219648018,8.93021e-22,6.44186e-20,0.528587076,0.556230344,GNAI2
TM4SF19,0.960680902,2.51861e-09,7.08834e-08,0.262258953,0.156142927,TM4SF19,-0.329124838,0.661553288,1.0,0.013800657,0.016429888,TM4SF19
ANO1,0.957774758,2.1593e-14,9.74384e-13,0.339393939,0.203622124,ANO1,-0.534418166,0.910884755,1.0,0.003450164,0.004121028,ANO1
REL,0.950288773,1.62064e-43,3.1690200000000003e-41,0.74600551,0.597650514,REL,0.346547425,4.23945e-34,4.7864999999999997e-32,0.512814896,0.454180675,REL
DDX24,0.943275154,1.09701e-19,7.57097e-18,0.46446281,0.351933431,DDX24,-0.047084861,0.33214094,1.0,0.214348302,0.220095434,DDX24
PNRC2,0.937032104,0.003526543,0.033846278,0.139393939,0.088595203,PNRC2,-0.153526366,1.26011e-09,4.37796e-08,0.535980285,0.555362759,PNRC2
MOSPD1,0.935810566,1.49869e-33,2.16411e-31,0.603856749,0.483113069,MOSPD1,-0.265163213,0.096285692,0.734394098,0.051204819,0.061218957,MOSPD1
DENND3,0.932113826,1.06136e-23,9.353879999999999e-22,0.514049587,0.396965247,DENND3,-0.395170748,0.382246694,1.0,0.013362541,0.018653075,DENND3
DGKQ,0.930133104,0.00017329,0.002262168,0.195041322,0.13215859,DGKQ,-0.145353466,0.736685539,1.0,0.013855422,0.015887648,DGKQ
NEDD4L,0.929321527,7.73889e-06,0.000129594,0.23030303,0.15712188,NEDD4L,0.201253355,0.28772346,1.0,0.041237678,0.034811843,NEDD4L
ND1,0.923080266,2.22468e-08,5.5906e-07,0.320110193,0.235438081,ND1,-0.147078916,4.69331e-17,2.54455e-15,0.804052574,0.813143911,ND1
DIMT1,0.922540069,0.002798274,0.027661511,0.12892562,0.074889868,DIMT1,0.050988324,0.681475052,1.0,0.057009858,0.05444095,DIMT1
MTA2,0.917734742,7.92781e-26,7.710930000000001e-24,0.546556474,0.424375918,MTA2,-0.186290413,0.030862416,0.299203746,0.131106243,0.143205726,MTA2
GGH,0.914498687,1.19834e-48,2.67801e-46,0.731680441,0.620166422,GGH,-0.049433745,0.774250366,1.0,0.037787514,0.039529335,GGH
HIVEP1,0.912114799,0.000781909,0.008911956,0.211019284,0.158590308,HIVEP1,0.453089863,1.18935e-06,2.98929e-05,0.115334064,0.085999349,HIVEP1
MIER1,0.912086964,3.72353e-22,2.94929e-20,0.507988981,0.402349486,MIER1,0.072394699,0.01067502,0.122131411,0.414676889,0.394696888,MIER1
N4BP1,0.910867989,5.41173e-23,4.47529e-21,0.504132231,0.368086148,N4BP1,0.236492977,1.71095e-06,4.20508e-05,0.191566265,0.161479232,N4BP1
WIPI2,0.907898128,2.58176e-08,6.40222e-07,0.285950413,0.197258933,WIPI2,-0.126973391,0.107993565,0.801351132,0.124041621,0.1332285,WIPI2
RBP5,0.906854093,1.1213e-18,7.08724e-17,0.484848485,0.363191385,RBP5,17.7493,0.978254419,1.0,0.000164294,0.0,RBP5
KNOP1,0.90595144,1.07694e-17,6.37736e-16,0.476033058,0.367107195,KNOP1,-0.27916649,0.001657147,0.023962008,0.098740416,0.117611973,KNOP1
PDE8A,0.904077709,1.02987e-06,1.98473e-05,0.259504132,0.181595693,PDE8A,0.516300499,0.000361435,0.006084123,0.075575027,0.05416983,PDE8A
NUFIP1,0.89836818,0.000372544,0.004557719,0.212672176,0.157611356,NUFIP1,-0.110465325,0.264104552,1.0,0.093044907,0.099663811,NUFIP1
IL1R2,0.897588849,2.75602e-15,1.34379e-13,0.471625344,0.363191385,IL1R2,-0.012680841,0.997666995,1.0,0.03592552,0.035896324,IL1R2
ATP10A,0.897239089,7.87714e-17,4.33635e-15,0.439118457,0.314733235,ATP10A,-1.406819701,0.929000698,1.0,0.000547645,0.001084481,ATP10A
NFE2,0.895139635,2.90368e-22,2.31949e-20,0.482644628,0.323543808,NFE2,-0.356924683,0.731787291,1.0,0.011610077,0.013664462,NFE2
NRROS,0.893797874,1.02858e-07,2.31239e-06,0.259504132,0.170827215,NRROS,-0.090516053,0.314701445,1.0,0.165936473,0.170751545,NRROS
ALAS1,0.882837296,2.0272599999999998e-52,4.94231e-50,0.890909091,0.801272638,ALAS1,-0.477598876,0.00080083,0.012569141,0.063088719,0.082962802,ALAS1
DNAJC24,0.88166213,1.13728e-07,2.53551e-06,0.292011019,0.211943221,DNAJC24,0.030826638,0.393233433,1.0,0.11128149,0.105465785,DNAJC24
FTSJ3,0.877522826,6.04083e-07,1.19998e-05,0.302479339,0.231522271,FTSJ3,-0.075843945,0.741314189,1.0,0.060186199,0.062032318,FTSJ3
CNOT6L,0.873108625,1.16578e-07,2.59289e-06,0.257300275,0.169358786,CNOT6L,-0.059699766,0.084090572,0.663987891,0.378806134,0.384773886,CNOT6L
NUP153,0.872086883,2.44231e-06,4.45983e-05,0.246831956,0.169358786,NUP153,0.002284357,0.563692914,1.0,0.185870756,0.180999892,NUP153
PFKFB4,0.870736837,5.37937e-29,6.27215e-27,0.630853994,0.528144885,PFKFB4,0.169453293,0.413436564,1.0,0.045673604,0.040776488,PFKFB4
DOT1L,0.867837071,8.66152e-08,1.99014e-06,0.350413223,0.28536466,DOT1L,0.195324183,0.311327851,1.0,0.045180723,0.039041319,DOT1L
SREK1IP1,0.866165638,1.3141999999999999e-21,1.01943e-19,0.502479339,0.384238864,SREK1IP1,-0.057975672,0.205953564,1.0,0.30449069,0.309998916,SREK1IP1
PWP2,0.865691364,0.000169336,0.00221517,0.185674931,0.120900636,PWP2,-0.174601704,0.68800902,1.0,0.029572837,0.031937968,PWP2
SPATA13,0.864240408,3.55736e-06,6.31776e-05,0.295867769,0.2329907,SPATA13,-0.117272705,0.339529409,1.0,0.161391019,0.164732675,SPATA13
PDCD11,0.862466514,4.08265e-06,7.16928e-05,0.265564738,0.19627998,PDCD11,-0.241209656,0.00621732,0.076256242,0.106626506,0.122817482,PDCD11
SERINC5,0.861866534,0.002824243,0.027888843,0.170798898,0.120900636,SERINC5,-0.443918645,0.000486504,0.007994449,0.078094195,0.098525106,SERINC5
UBE2J1,0.859502554,7.7633e-10,2.328e-08,0.300826446,0.197258933,UBE2J1,0.652444422,7.22372e-17,3.89166e-15,0.160733844,0.111809999,UBE2J1
OXCT1,0.857007205,9.23933e-13,3.62089e-11,0.415977961,0.321585903,OXCT1,-0.022707855,0.937511101,1.0,0.127765608,0.126396269,OXCT1
TP53INP1,0.853554845,1.12978e-08,2.95791e-07,0.273829201,0.173274596,TP53INP1,0.321576804,0.000786656,0.012377109,0.117031763,0.097006832,TP53INP1
ING3,0.853465557,0.003262392,0.031594467,0.166942149,0.117474302,ING3,0.141322389,0.047889147,0.428635566,0.136199343,0.124118859,ING3
MAT2B,0.850689888,1.68593e-23,1.4651899999999999e-21,0.554269972,0.445912873,MAT2B,0.070947163,0.080209051,0.639868272,0.239156627,0.227361458,MAT2B
HK2,0.847890615,8.76934e-15,4.12577e-13,0.492561983,0.409202154,HK2,0.172922403,0.572306693,1.0,0.023274918,0.019846004,HK2
TSR2,0.846441746,0.004367403,0.040808809,0.172451791,0.125305923,TSR2,-0.044445407,0.699488316,1.0,0.173986857,0.175414814,TSR2
PDCD1LG2,0.843862712,2.23831e-07,4.78016e-06,0.308539945,0.232011747,PDCD1LG2,0.608698547,1.20593e-13,5.47948e-12,0.152464403,0.108936124,PDCD1LG2
PPTC7,0.841553688,1.07602e-05,0.000175491,0.235812672,0.16103769,PPTC7,0.156924859,0.003387401,0.045075905,0.155969332,0.137349528,PPTC7
TBL3,0.838686764,0.0011013,0.012160947,0.215977961,0.166911405,TBL3,-0.202830672,0.580979461,1.0,0.018893757,0.022231862,TBL3
THUMPD1,0.838490009,0.000208985,0.002696103,0.187327824,0.122369065,THUMPD1,-0.230350494,0.01338809,0.148772094,0.10728368,0.121787225,THUMPD1
SLC25A25,0.835103452,0.000103928,0.001412697,0.201101928,0.135095448,SLC25A25,0.051224418,0.503837156,1.0,0.081653888,0.077377725,SLC25A25
P2RX4,0.835021675,1.70974e-30,2.1685900000000003e-28,0.636914601,0.516886931,P2RX4,0.44666782,2.45513e-05,0.000512625,0.128915663,0.105194664,P2RX4
CCDC134,0.834924817,5.76706e-17,3.222e-15,0.458953168,0.349975526,CCDC134,-0.128027663,0.48335876,1.0,0.097097481,0.100748292,CCDC134
CORO1C,0.832151473,4.25544e-05,0.000624087,0.276584022,0.219285365,CORO1C,-0.211712807,0.243342336,1.0,0.070646221,0.077323501,CORO1C
CEBPB,0.830090284,9.86832e-10,2.89903e-08,0.314600551,0.21341165,CEBPB,0.21923773,0.000466007,0.007687302,0.249726177,0.233759896,CEBPB
NRP1,0.828947842,2.53157e-38,4.40025e-36,0.78953168,0.680861478,NRP1,-0.147272721,0.623788132,1.0,0.028970427,0.031937968,NRP1
VPS33A,0.827889144,1.37106e-07,3.01729e-06,0.29862259,0.217816936,VPS33A,-0.10499306,0.785546083,1.0,0.02026287,0.021906518,VPS33A
A4GALT,0.826847553,0.000414708,0.005009592,0.158677686,0.095447871,A4GALT,-0.2392869,0.929290831,1.0,0.00788609,0.008404728,A4GALT
ENTPD7,0.826109827,3.31534e-06,5.91031e-05,0.252892562,0.176211454,ENTPD7,-0.024675682,0.976605661,1.0,0.012979189,0.012796877,ENTPD7
HEATR1,0.824323118,0.000883841,0.009981489,0.188429752,0.13215859,HEATR1,-0.036351275,0.750916789,1.0,0.045290252,0.047229151,HEATR1
WDR12,0.823993802,0.000177024,0.002307703,0.19338843,0.129221733,WDR12,-0.113341272,0.142166425,0.973548357,0.110131435,0.119130246,WDR12
STXBP2,0.821799994,9.616859999999999e-20,6.661540000000001e-18,0.50523416,0.388644151,STXBP2,-0.153624952,0.15513323,1.0,0.09939759,0.107580523,STXBP2
GNL2,0.816705227,7.98071e-11,2.6945e-09,0.397796143,0.318159569,GNL2,-0.197063386,0.208532951,1.0,0.045345016,0.052976901,GNL2
CD44,0.81305027,2.9189e-50,6.76463e-48,0.855096419,0.787077827,CD44,0.187977523,7.45483e-10,2.62575e-08,0.483680175,0.470285219,CD44
MEX3C,0.811804712,7.53974e-19,4.84712e-17,0.510743802,0.401370534,MEX3C,-0.165105402,0.452832435,1.0,0.053614458,0.057965514,MEX3C
RRP15,0.811545253,8.00038e-06,0.000133615,0.250688705,0.177679883,RRP15,-0.122386172,0.246836156,1.0,0.071577218,0.078679102,RRP15
MCF2L,0.809469581,1.29472e-14,6.0309e-13,0.467217631,0.358786099,MCF2L,0.661759257,0.029580443,0.28830771,0.037787514,0.024726169,MCF2L
UPRT,0.808427453,1.48263e-06,2.7832e-05,0.271625344,0.196769457,UPRT,-0.392797828,0.178858958,1.0,0.021084337,0.029226765,UPRT
CCDC86,0.807109535,2.57526e-10,8.30631e-09,0.337190083,0.243269701,CCDC86,-0.18856214,0.841057484,1.0,0.009474261,0.010682139,CCDC86
POLR3E,0.806210697,0.003780432,0.036060098,0.190633609,0.144395497,POLR3E,-0.406459004,0.458519208,1.0,0.016429354,0.020876261,POLR3E
INSIG1,0.804052889,8.88028e-10,2.64522e-08,0.367493113,0.281938326,INSIG1,-0.066333361,0.970355805,1.0,0.12245345,0.121299208,INSIG1
CYLD,0.80198133,1.23468e-09,3.59897e-08,0.34214876,0.252080274,CYLD,0.006194226,0.478213619,1.0,0.270317634,0.263149333,CYLD
ABI1,0.801002741,4.45193e-09,1.21647e-07,0.310192837,0.217816936,ABI1,0.07219255,0.057343423,0.493869021,0.258652793,0.24585186,ABI1
WDR43,0.800009966,1.5489e-13,6.56343e-12,0.435812672,0.342143906,WDR43,-0.086260542,0.090769644,0.703457853,0.222398686,0.231102917,WDR43
UTP18,0.798494816,2.90681e-06,5.22669e-05,0.265564738,0.191874694,UTP18,-0.283032566,0.003422134,0.045372548,0.089539978,0.107092506,UTP18
STAT3,0.797901452,1.61924e-06,3.01086e-05,0.306887052,0.240332844,STAT3,0.585499704,6.76721e-46,9.340950000000001e-44,0.313143483,0.229476196,STAT3
RBCK1,0.797634363,0.001542616,0.016360449,0.192837466,0.141948116,RBCK1,-0.024298841,0.887197463,1.0,0.052135816,0.051187507,RBCK1
LRP10,0.795300126,6.59423e-06,0.000111774,0.197796143,0.115026921,LRP10,0.38065052,3.61069e-28,3.44039e-26,0.363417306,0.298123848,LRP10
UTP3,0.791877568,2.62422e-10,8.44973e-09,0.381818182,0.29711209,UTP3,-0.112597771,0.005835532,0.072302835,0.31007667,0.322199328,UTP3
GMPS,0.789831817,1.68352e-11,6.01964e-10,0.438016529,0.360744004,GMPS,-0.018027421,0.777855543,1.0,0.092606791,0.09429563,GMPS
CEBPZ,0.789364934,1.69458e-17,9.90987e-16,0.514600551,0.418991679,CEBPZ,-0.192610443,0.002409669,0.033551425,0.186692223,0.202852185,CEBPZ
NFE2L1,0.788714588,7.30597e-12,2.71043e-10,0.404958678,0.302985805,NFE2L1,-0.00619138,0.647244402,1.0,0.183351588,0.178993602,NFE2L1
SYNGR2,0.785964489,1.85048e-62,6.55417e-60,0.88815427,0.837493882,SYNGR2,0.114146486,0.003175065,0.042471694,0.287075575,0.269710444,SYNGR2
MPP5,0.784688532,1.69215e-05,0.00026806,0.24738292,0.17670093,MPP5,-0.080150679,0.915623197,1.0,0.019222344,0.019846004,MPP5
PAIP1,0.783260405,4.52585e-14,2.00849e-12,0.434710744,0.338717572,PAIP1,-0.024333186,0.897795043,1.0,0.201259584,0.201062791,PAIP1
ABCE1,0.782664061,1.22974e-12,4.78934e-11,0.433608815,0.347528145,ABCE1,-0.10011638,0.407853204,1.0,0.116155531,0.12064852,ABCE1
NOP2,0.779802203,1.35543e-05,0.000218968,0.254545455,0.186979931,NOP2,-0.243415579,0.454067693,1.0,0.031708653,0.036167444,NOP2
LRP12,0.777927995,0.000344046,0.004246175,0.229201102,0.17278512,LRP12,-0.524037063,0.556298023,1.0,0.009419496,0.012959549,LRP12
SYS1,0.777807951,1.06612e-10,3.54845e-09,0.407713499,0.324522761,SYS1,0.06931328,0.022900773,0.232827556,0.365991238,0.348606442,SYS1
SURF6,0.777280211,0.001541158,0.016358292,0.202754821,0.152227117,SURF6,-0.124845408,0.12951028,0.911067356,0.116703176,0.125528685,SURF6
ATP1B3,0.772289097,2.28788e-15,1.13021e-13,0.507988981,0.423396965,ATP1B3,-0.136762246,5.03099e-05,0.000993592,0.381215772,0.397299642,ATP1B3
WDR7,0.771959782,1.29253e-06,2.44836e-05,0.3184573,0.250122369,WDR7,0.341232955,0.00736833,0.088503142,0.086089814,0.070057477,WDR7
AOAH,0.769589365,2.3866500000000003e-24,2.2179299999999997e-22,0.68815427,0.597650514,AOAH,-0.073600404,0.756048635,1.0,0.097426068,0.098796226,AOAH
SYNJ2,0.764785945,2.61003e-21,1.97562e-19,0.597796143,0.483602545,SYNJ2,-0.378626198,0.001815077,0.026053848,0.077765608,0.095922351,SYNJ2
MMP14,0.764665902,3.95915e-23,3.30316e-21,0.657300275,0.572687225,MMP14,0.09195821,0.998124161,1.0,0.001423877,0.001409825,MMP14
MAST4,0.762637496,5.20518e-07,1.04393e-05,0.337190083,0.262848752,MAST4,-0.298152119,0.966669501,1.0,0.002026287,0.00227741,MAST4
C1R,0.761693776,0.000351867,0.004332752,0.224793388,0.167890357,C1R,1.727307677,0.949074026,1.0,0.000547645,0.000162672,C1R
TMEM127,0.760850966,0.00384565,0.036533675,0.156473829,0.105237396,TMEM127,-0.116022401,0.460824788,1.0,0.083351588,0.087571847,TMEM127
RABGAP1L,0.760818541,2.1444900000000002e-23,1.84663e-21,0.695867769,0.572197748,RABGAP1L,0.255957484,6.815129999999999e-20,4.2985700000000004e-18,0.434063527,0.37078408,RABGAP1L
ZFP36,0.760710537,4.18786e-09,1.14933e-07,0.390082645,0.305433186,ZFP36,0.055214986,0.044831299,0.405634873,0.409364732,0.394208871,ZFP36
IL6R,0.759371579,6.69198e-11,2.28403e-09,0.415426997,0.325012237,IL6R,0.048658267,0.577491734,1.0,0.107721796,0.104435528,IL6R
CNEP1R1,0.75867784,0.005407075,0.048588611,0.155371901,0.106705825,CNEP1R1,0.225652412,0.006121416,0.075405925,0.102902519,0.085890901,CNEP1R1
ID2,0.757664442,9.79411e-33,1.36189e-30,0.765289256,0.709740578,ID2,-0.11839021,0.021001646,0.216511114,0.282420591,0.291888082,ID2
SGPL1,0.756196856,0.003633775,0.034749477,0.173002755,0.122858541,SGPL1,-0.478617519,3.89354e-06,9.02227e-05,0.122836802,0.147868995,SGPL1
SECISBP2L,0.755078077,2.13041e-17,1.24199e-15,0.525619835,0.426333823,SECISBP2L,-0.024766019,0.995876078,1.0,0.065498357,0.065394209,SECISBP2L
FUNDC2,0.754142582,0.000431168,0.005181741,0.17630854,0.113069016,FUNDC2,-0.016004059,0.977457141,1.0,0.074041621,0.073744713,FUNDC2
LSM12,0.753934562,5.0218e-05,0.000725148,0.226997245,0.159569261,LSM12,0.063095979,0.337015041,1.0,0.178477547,0.172866283,LSM12
ATP6V0D2,0.75157249,3.74665e-12,1.40664e-10,0.417630854,0.31669114,ATP6V0D2,-1.110960245,0.065110888,0.545138241,0.015005476,0.026027546,ATP6V0D2
ATXN2L,0.747248888,2.92436e-05,0.000442382,0.229752066,0.158590308,ATXN2L,-0.028376015,0.913318067,1.0,0.140580504,0.140548747,ATXN2L
FLOT1,0.744612873,0.005252556,0.047358783,0.192837466,0.149779736,FLOT1,0.141829431,0.019939006,0.206976612,0.168346112,0.153996313,FLOT1
PHLDB3,0.742766261,2.25718e-09,6.39092e-08,0.403856749,0.324033284,PHLDB3,-0.596444011,0.462926627,1.0,0.007174151,0.011603948,PHLDB3
MMRN1,0.742731869,0.000193907,0.002515562,0.293112948,0.241801273,MMRN1,-0.535569429,0.99978655,1.0,0.000164294,0.000162672,MMRN1
SLC11A1,0.741592884,0.001040505,0.011537125,0.173002755,0.115026921,SLC11A1,-0.367402047,0.018689723,0.196080837,0.107612267,0.119401366,SLC11A1
PHLPP1,0.740495086,1.11582e-07,2.49656e-06,0.341597796,0.265296133,PHLPP1,0.28170523,0.238376257,1.0,0.034337349,0.027220475,PHLPP1
HSPA8,0.740329385,6.67047e-73,3.13045e-70,0.936088154,0.908957416,HSPA8,0.103570312,3.75276e-05,0.000762374,0.754052574,0.724596031,HSPA8
SLC25A23,0.738916516,2.37558e-05,0.000366429,0.27107438,0.207537934,SLC25A23,-0.66825372,0.790715806,1.0,0.002847755,0.004446372,SLC25A23
ACTN1,0.737852335,6.89236e-13,2.74118e-11,0.443526171,0.347528145,ACTN1,-0.201533452,0.664180242,1.0,0.020974808,0.023587463,ACTN1
USP38,0.737096608,0.000363871,0.004467361,0.188429752,0.124816446,USP38,0.080448061,0.588851217,1.0,0.056297919,0.052976901,USP38
DDX18,0.732933223,4.19403e-23,3.48365e-21,0.611570248,0.509055311,DDX18,-0.105732486,0.000172214,0.003105691,0.472289157,0.482268734,DDX18
MITD1,0.732182503,7.65338e-06,0.000128276,0.257300275,0.183553598,MITD1,-0.157550529,0.025011644,0.250567811,0.19271632,0.203665546,MITD1
MDN1,0.730779886,5.99703e-06,0.000102622,0.334986226,0.274106706,MDN1,0.047400739,0.408127881,1.0,0.157557503,0.152261143,MDN1
AQR,0.727310896,6.83534e-08,1.60391e-06,0.340495868,0.265785609,AQR,0.010490978,0.723048258,1.0,0.117798467,0.115226114,AQR
RFK,0.723377943,5.8432e-09,1.58053e-07,0.337741047,0.248164464,RFK,0.048443548,0.137579147,0.950694749,0.265498357,0.254798829,RFK
RRAGD,0.722809911,1.68125e-12,6.45408e-11,0.428099174,0.323054332,RRAGD,-0.696909666,0.589581717,1.0,0.005969332,0.009218089,RRAGD
UTP15,0.721483529,2.73057e-06,4.94293e-05,0.265564738,0.188937837,UTP15,0.086174108,0.667466427,1.0,0.038608981,0.036004772,UTP15
PDE12,0.719558358,5.81649e-05,0.00083032,0.25785124,0.195301028,PDE12,-0.047129642,0.866631173,1.0,0.058926616,0.059863355,PDE12
MYBBP1A,0.718900502,0.00019112,0.002481121,0.260055096,0.206069506,MYBBP1A,-0.327673227,0.255886594,1.0,0.035651698,0.04240321,MYBBP1A
NAA30,0.717280984,0.004513124,0.041824159,0.197245179,0.152227117,NAA30,-0.043277219,0.939520895,1.0,0.015717415,0.015236959,NAA30
PPP1CC,0.716238081,1.76839e-23,1.52978e-21,0.612672176,0.483113069,PPP1CC,-0.013435998,0.772725949,1.0,0.439759036,0.434497343,PPP1CC
CCNT1,0.715550423,1.43869e-07,3.16243e-06,0.306887052,0.22124327,CCNT1,0.009401117,0.448911687,1.0,0.110788609,0.105303112,CCNT1
ZRANB1,0.712227643,2.52535e-05,0.000387302,0.316253444,0.261869799,ZRANB1,-0.15168342,0.15837328,1.0,0.115717415,0.123576619,ZRANB1
ZBED4,0.711136997,0.004511895,0.041824159,0.206060606,0.162016642,ZBED4,-0.042414624,0.898001674,1.0,0.032584885,0.033347793,ZBED4
MCL1,0.70946008,3.73016e-10,1.17095e-08,0.402203857,0.317180617,MCL1,0.36310342,7.30599e-60,1.36179e-57,0.701040526,0.623522395,MCL1
TTLL12,0.707320929,0.003295184,0.03183592,0.256198347,0.218795888,TTLL12,-0.239853263,0.334342694,1.0,0.028477547,0.034323826,TTLL12
NOP58,0.706605017,6.40131e-12,2.38897e-10,0.483746556,0.417033774,NOP58,-0.076704912,0.435751503,1.0,0.118455641,0.122871706,NOP58
PHF6,0.705050409,0.00156457,0.016574551,0.208264463,0.156632403,PHF6,-0.053011373,0.577015875,1.0,0.131489595,0.134421429,PHF6
HMGCR,0.700441658,3.58464e-11,1.23924e-09,0.41046832,0.318649046,HMGCR,0.267344475,0.000245746,0.004304095,0.127601314,0.104977768,HMGCR
CD9,0.699745595,9.12676e-11,3.05397e-09,0.532782369,0.51052374,CD9,-0.124391079,0.700311277,1.0,0.04550931,0.047717167,CD9
