lps_names,lps_logfoldchanges_x,lps_pvals_x,lps_pvals_adj_x,lps_pts_x,UNST_pts_x,1to1_bat_dragon_x,lps_logfoldchanges_y,lps_pvals_y,lps_pvals_adj_y,lps_pts_y,UNST_pts_y,1to1_bat_dragon_y
CD44,0.187977523,7.45483e-10,2.62575e-08,0.483680175,0.470285219,CD44,0.81305027,2.9189e-50,6.76463e-48,0.855096419,0.787077827,CD44
KCNA3,0.18755722,3.13622e-09,1.04009e-07,0.421303395,0.388190001,KCNA3,0.0,1.0,1.0,0.0,0.0,KCNA3
SWT1,0.187459081,0.003374479,0.044950808,0.132749179,0.114250081,SWT1,0.309697807,0.199292324,0.956073475,0.181267218,0.161527166,SWT1
TMEM208,0.186668232,0.000596187,0.0096052,0.199014239,0.178722481,TMEM208,-0.131873026,0.128746533,0.688948093,0.233057851,0.270190896,TMEM208
EFHD2,0.183742553,5.87119e-06,0.000132211,0.280996714,0.254256588,EFHD2,-1.304531932,0.044473887,0.293449495,0.028650138,0.066079295,EFHD2
PIK3R5,0.182166964,0.000365996,0.006144689,0.199561884,0.178071793,PIK3R5,0.971526146,2.17984e-08,5.48524e-07,0.245179063,0.146353402,PIK3R5
G3BP2,0.181288376,3.69114e-07,9.89055e-06,0.31856517,0.287170589,G3BP2,-0.306705534,0.006503368,0.057422967,0.168595041,0.224180127,G3BP2
AGFG1,0.180582181,3.28651e-07,8.83415e-06,0.37645126,0.350938076,AGFG1,0.048485201,0.602963426,1.0,0.320661157,0.350465002,AGFG1
ZCCHC7,0.18007423,7.08276e-05,0.001370193,0.223329682,0.198134693,ZCCHC7,0.13714169,0.857396395,1.0,0.259504132,0.27361723,ZCCHC7
RAB8B,0.179603264,4.72414e-06,0.000108388,0.320974808,0.295141525,RAB8B,-0.042013429,0.358462667,1.0,0.739944904,0.764072442,RAB8B
XRN1,0.178695068,2.70554e-06,6.42087e-05,0.288608981,0.258702961,XRN1,-0.031871647,0.48054755,1.0,0.329476584,0.352912384,XRN1
ZC3H4,0.177399501,0.00160158,0.023290397,0.158269441,0.138379785,ZC3H4,0.190984264,0.928870882,1.0,0.211570248,0.221732746,ZC3H4
PDPK1,0.176132768,0.002690893,0.036744161,0.18871851,0.170751545,PDPK1,0.119283162,0.91511988,1.0,0.060055096,0.058737151,PDPK1
OTULIN,0.17518945,0.000547799,0.008870381,0.190142388,0.168419911,OTULIN,-0.005914179,0.424549238,1.0,0.150964187,0.16886931,OTULIN
CUL2,0.174986124,0.003407542,0.045257497,0.172179628,0.154484329,CUL2,-0.21071665,0.00482068,0.044127765,0.2815427,0.34948605,CUL2
KTN1,0.174938425,4.52085e-07,1.19384e-05,0.349014239,0.319867693,KTN1,-0.415838033,9.31447e-08,2.11684e-06,0.306336088,0.409202154,KTN1
FBXW11,0.174342588,0.000252067,0.004394646,0.217853231,0.195260818,FBXW11,0.312006593,0.057252564,0.362304892,0.280991736,0.260890847,FBXW11
CAPN2,0.172536895,0.003148654,0.042162576,0.16177437,0.143639518,CAPN2,-19.45884132,0.958082295,1.0,0.0,0.000978953,CAPN2
PPP2R2A,0.171121836,4.61059e-05,0.000916948,0.246823658,0.221071467,PPP2R2A,-0.481756091,5.01352e-08,1.20196e-06,0.280440771,0.388154674,PPP2R2A
CCDC50,0.171106189,0.003418314,0.045345494,0.202847755,0.186693417,CCDC50,0.620542824,0.685421752,1.0,0.038567493,0.031326481,CCDC50
GATAD2A,0.169923365,0.000907671,0.014046025,0.211336254,0.191194014,GATAD2A,0.555823028,0.038863237,0.26195357,0.148760331,0.113069016,GATAD2A
ZFAND5,0.169510409,0.000227993,0.004020743,0.237787514,0.21602863,ZFAND5,0.069962427,0.656626429,1.0,0.58677686,0.618697993,ZFAND5
FMR1,0.1679876,6.43157e-06,0.000143815,0.278860898,0.249430647,FMR1,-0.215078637,0.004735479,0.043490416,0.351515152,0.412139011,FMR1
EWSR1,0.167547509,0.000172558,0.003109698,0.227327492,0.203882442,EWSR1,0.144091696,0.063956827,0.397548857,0.598898072,0.611355849,EWSR1
PNRC1,0.16737555,5.41592e-16,2.79396e-14,0.795290252,0.761739508,PNRC1,1.190578341,6.21238e-56,1.76695e-53,0.7184573,0.597650514,PNRC1
DAZAP2,0.167095602,1.41839e-08,4.4551e-07,0.428422782,0.393775079,DAZAP2,-0.043653574,0.553071845,1.0,0.177410468,0.190406265,DAZAP2
PTK2B,0.165908173,0.002494216,0.034540294,0.16286966,0.143802191,PTK2B,0.285762936,0.869610681,1.0,0.030853994,0.027900147,PTK2B
AKAP13,0.163853154,1.57348e-10,5.74005e-09,0.552245345,0.512525756,AKAP13,1.050592422,2.58835e-33,3.70904e-31,0.598898072,0.438570729,AKAP13
TLK2,0.163148209,0.001987957,0.02824956,0.160624315,0.140819868,TLK2,0.243236735,0.971354978,1.0,0.13553719,0.140969163,TLK2
CYTIP_LOC107513427,0.163053632,8.50814e-09,2.7192e-07,0.461062432,0.428153129,CYTIP,,,,,,
STOML1,0.161618724,0.000205533,0.003657492,0.214731654,0.190597549,STOML1,0.130731985,0.689118583,1.0,0.319008264,0.325991189,STOML1
PDCD10,0.160548419,8.26294e-07,2.1249e-05,0.358050383,0.32865199,PDCD10,0.100875169,0.44407033,1.0,0.488705234,0.509055311,PDCD10
CHMP2B,0.159638256,0.000485991,0.007991154,0.223110624,0.201008567,CHMP2B,-0.008161885,0.513201357,1.0,0.269421488,0.29319628,CHMP2B
CNTRL,0.159518018,9.35399e-08,2.68386e-06,0.424589266,0.393449734,CNTRL,-0.696989954,2.83484e-06,5.11197e-05,0.104132231,0.193832599,CNTRL
WIPF1,0.157071248,1.98215e-11,7.79912e-10,0.630284775,0.597765969,WIPF1,0.247358054,0.828747796,1.0,0.134986226,0.134116495,WIPF1
PPTC7,0.156924859,0.003387401,0.045075905,0.155969332,0.137349528,PPTC7,0.841553688,1.07602e-05,0.000175491,0.235812672,0.16103769,PPTC7
CD164,0.155871615,7.06409e-07,1.82765e-05,0.362267251,0.32838087,CD164,-0.302696288,0.029141384,0.206353096,0.219834711,0.260401371,CD164
B2M,0.151932016,1.5282e-125,4.7017000000000005e-123,0.997042716,0.996529661,B2M,-0.247923747,1.32542e-22,1.07709e-20,0.980716253,0.977973568,B2M
ACTR2,0.149871066,1.09468e-12,4.71397e-11,0.678860898,0.645971153,ACTR2,0.043779086,0.580116431,1.0,0.632506887,0.659324523,ACTR2
PTPRC,0.149648309,1.86309e-16,9.85007e-15,0.891456736,0.866608828,PTPRC,-0.122192547,0.022839745,0.168931324,0.641322314,0.684777288,PTPRC
TRA2A,0.149609521,1.83217e-05,0.000389237,0.261883899,0.232458519,TRA2A,0.485949039,6.96608e-08,1.63255e-06,0.473829201,0.408223201,TRA2A
DHX8,0.148153514,0.000430361,0.007145449,0.221303395,0.198351589,DHX8,0.238750696,0.388279931,1.0,0.247933884,0.241801273,DHX8
SLCO3A1,0.148006424,0.000611659,0.009835602,0.234665936,0.213317428,SLCO3A1,-1.042944312,0.00917179,0.07724219,0.038016529,0.087126774,SLCO3A1
ZEB2,0.147994742,1.11685e-05,0.000242104,0.293866375,0.263420453,ZEB2,-0.72187686,9.35027e-19,5.92984e-17,0.378512397,0.521781694,ZEB2
ANXA2,0.147693381,6.75998e-08,1.96386e-06,0.533953998,0.502548531,ANXA2,-0.353202611,1.9286499999999999e-22,1.5538499999999998e-20,0.861157025,0.883994126,ANXA2
ITGA1,0.147143126,0.00018906,0.003385572,0.288992333,0.266728121,ITGA1,0.0,1.0,1.0,0.0,0.0,ITGA1
STK24,0.145271525,0.000250047,0.004370436,0.286966046,0.264992951,STK24,0.054738082,0.898712096,1.0,0.109641873,0.113558492,STK24
KLHL28,0.145194218,0.000506241,0.008302736,0.225958379,0.203340202,KLHL28,0.224508092,0.935662494,1.0,0.109090909,0.113558492,KLHL28
ARID4B,0.144875348,2.25928e-06,5.4376e-05,0.401259584,0.370729856,ARID4B,-0.003705401,0.114670006,0.62941092,0.446280992,0.500244738,ARID4B
NDEL1,0.143424883,0.000946055,0.014597264,0.183625411,0.16158768,NDEL1,0.319330126,0.470783566,1.0,0.138292011,0.127263828,NDEL1
CTSS,0.142525509,0.000304687,0.005204346,0.396768894,0.375772693,CTSS,-0.439747393,7.7247e-24,6.84e-22,0.88815427,0.897209985,CTSS
IL2RG,0.142167673,0.000996413,0.015272755,0.255859803,0.235711962,IL2RG,0.32665503,0.007507904,0.064680297,0.449035813,0.441018111,IL2RG
PPP4R2,0.140232146,8.08235e-05,0.001549336,0.287677985,0.262281748,PPP4R2,0.279545575,0.167884552,0.845820938,0.341597796,0.346059716,PPP4R2
TXNDC9,0.140097082,0.002343738,0.032704745,0.204654984,0.185066696,TXNDC9,0.073652022,0.893820769,1.0,0.130027548,0.128732256,TXNDC9
CNOT4,0.140076101,0.000216931,0.003846893,0.252683461,0.228229042,CNOT4,0.346935838,0.047622144,0.310727457,0.316253444,0.303475281,CNOT4
ENSA,0.139700443,1.09671e-06,2.77009e-05,0.416922234,0.385045006,ENSA,0.392314494,0.28372125,1.0,0.09862259,0.079295154,ENSA
THOC7,0.139495835,0.001295857,0.019283806,0.245728368,0.22551784,THOC7,-0.140676811,0.055015608,0.350761944,0.246280992,0.290748899,THOC7
THOC2,0.139442608,1.56917e-05,0.000335598,0.329353779,0.300997723,THOC2,0.312190205,3.43063e-05,0.000516024,0.650688705,0.63876652,THOC2
CSNK1A1,0.138643548,2.03419e-07,5.63397e-06,0.509967141,0.47793081,CSNK1A1,0.040345497,0.681158989,1.0,0.279889807,0.293685756,CSNK1A1
PSME1,0.138265848,1.18498e-11,4.74291e-10,0.775301205,0.746285652,PSME1,-0.171386093,0.000489048,0.005814067,0.738842975,0.767988253,PSME1
TTC1,0.137246177,0.000951498,0.014672372,0.25230011,0.23153671,TTC1,0.013978572,0.30090452,1.0,0.26446281,0.296133138,TTC1
RBM8A,0.137209788,3.10584e-08,9.43053e-07,0.584501643,0.548584752,RBM8A,-0.026266728,0.806978741,1.0,0.625895317,0.650024474,RBM8A
PKM,0.136121213,0.000244509,0.00428536,0.465005476,0.45586162,PKM,-0.103606731,0.051574402,0.332242512,0.739393939,0.766030348,PKM
NLRC5,0.135392323,0.001571246,0.022875339,0.178587076,0.157412428,NLRC5,0.119057141,0.932243049,1.0,0.003305785,0.004894763,NLRC5
EMC6,0.133520231,3.56689e-05,0.00072809,0.351259584,0.325561219,EMC6,-0.395611376,2.65878e-08,6.56718e-07,0.439118457,0.542339697,EMC6
TRIP12,0.13258417,0.000526659,0.008587965,0.278368018,0.255666414,TRIP12,-0.43930313,2.22387e-12,8.48505e-11,0.545454545,0.663240333,TRIP12
KIF5B,0.132004529,3.13975e-06,7.34891e-05,0.426615553,0.397245418,KIF5B,0.063633963,0.850388133,1.0,0.572451791,0.597650514,KIF5B
PLEKHF2,0.131080925,1.7592e-05,0.000374984,0.339266156,0.309998916,PLEKHF2,0.227838218,0.893122333,1.0,0.034710744,0.032305433,PLEKHF2
POLE4,0.130944535,0.000356336,0.006010166,0.31456736,0.293460579,POLE4,-0.17952852,0.09319663,0.53341254,0.244628099,0.281938326,POLE4
NKG7,0.129374743,0.000900988,0.01396942,0.416155531,0.401854463,NKG7,1.660791993,0.994708813,1.0,0.001101928,0.000978953,NKG7
TMOD3,0.12911506,9.26009e-06,0.000202975,0.429134721,0.400227741,TMOD3,-0.472843826,0.118105115,0.644684274,0.054545455,0.084189917,TMOD3
ZYX,0.129111677,0.002528735,0.034909511,0.244249726,0.225572064,ZYX,-0.193039015,0.010989045,0.089963517,0.202754821,0.255506608,ZYX
RHOQ,0.129026547,0.002419602,0.033671363,0.263581599,0.245255395,RHOQ,-0.515228033,0.000569871,0.006686017,0.158677686,0.224180127,RHOQ
IER5,0.128612474,0.002285915,0.031950258,0.287677985,0.269818892,IER5,0.532843232,0.942355085,1.0,0.003305785,0.001957905,IER5
NFKBIB,0.127491623,0.003642731,0.047998342,0.248959474,0.230886021,NFKBIB,0.857120693,0.327310132,1.0,0.070523416,0.053842389,NFKBIB
MDFIC,0.123045012,0.000979974,0.015065989,0.263691128,0.240917471,MDFIC,-0.027055951,0.50716524,1.0,0.127272727,0.142927068,MDFIC
YWHAQ,0.12025173,0.000133727,0.002470944,0.391347207,0.36932003,YWHAQ,-0.09803348,0.107915373,0.599345378,0.541597796,0.602545277,YWHAQ
ESCO1,0.119304113,0.001274372,0.019019505,0.28263965,0.261956404,ESCO1,0.252824664,0.001852325,0.019242854,0.626997245,0.604013705,ESCO1
IQGAP1,0.117452733,3.56405e-05,0.00072809,0.438499452,0.409662726,IQGAP1,-0.207639441,0.000313991,0.003903465,0.620385675,0.674498287,IQGAP1
MED1,0.115753956,0.001516595,0.022168152,0.326670318,0.307992626,MED1,0.206503257,0.702206823,1.0,0.255647383,0.258443465,MED1
CDC42SE2,0.11537943,7.36353e-06,0.000163225,0.520481928,0.493384665,CDC42SE2,-0.071846716,0.668042169,1.0,0.067768595,0.076358297,CDC42SE2
SYNGR2,0.114146486,0.003175065,0.042471694,0.287075575,0.269710444,SYNGR2,0.785964489,1.85048e-62,6.55417e-60,0.88815427,0.837493882,SYNGR2
RBM3,0.1141387,2.27612e-07,6.26326e-06,0.694304491,0.667010086,RBM3,0.011471683,0.00297967,0.029178075,0.910192837,0.926578561,RBM3
BRD2,0.113746062,9.76244e-05,0.00184662,0.381051479,0.353703503,BRD2,0.266900867,0.002882423,0.028388687,0.653443526,0.645619187,BRD2
PHC3,0.111747459,0.00036076,0.006076751,0.386801752,0.36530745,PHC3,0.165877923,0.911410369,1.0,0.042975207,0.041116006,PHC3
GNB1,0.111243293,0.000542767,0.008800061,0.358598028,0.337924303,GNB1,0.973460257,3.63739e-80,2.06913e-77,0.873278237,0.779246207,GNB1
PTBP3,0.11094027,0.000113259,0.00212037,0.438499452,0.41172324,PTBP3,-0.054859832,0.368368781,1.0,0.251790634,0.278022516,PTBP3
ZC3H11A,0.110914543,1.7209e-05,0.000367431,0.493592552,0.464537469,ZC3H11A,0.50089407,0.017289105,0.13317648,0.241322314,0.211453744,ZC3H11A
DYNLRB1,0.110107608,0.002448371,0.033997602,0.294578313,0.275024401,DYNLRB1,0.002829988,0.561679247,1.0,0.676033058,0.71463534,DYNLRB1
ZFR,0.110099912,0.00375407,0.049211466,0.237294633,0.218143368,ZFR,0.140148297,0.749608931,1.0,0.306336088,0.314733235,ZFR
COX17_LOC107508371,0.108250774,2.63742e-05,0.00054711,0.557393209,0.532263312,COX17,,,,,,
THRAP3,0.107946627,8.84693e-05,0.001687193,0.436801752,0.410313415,THRAP3,0.103786692,0.703195024,1.0,0.383471074,0.407733725,THRAP3
NUDT9,0.105232902,0.003674595,0.048343354,0.283242059,0.265209847,NUDT9,-0.362102479,1.03215e-08,2.7251e-07,0.45399449,0.566324033,NUDT9
RSF1,0.105195895,0.000390662,0.006545893,0.380832421,0.356414706,RSF1,0.139829755,0.955878901,1.0,0.263911846,0.275085658,RSF1
SSR3,0.104216337,0.001740817,0.025114976,0.316922234,0.296117558,SSR3,-0.377218246,8.60138e-12,3.14747e-10,0.7184573,0.791483113,SSR3
HSPA8,0.103570312,3.75276e-05,0.000762374,0.754052574,0.724596031,HSPA8,0.740329385,6.67047e-73,3.13045e-70,0.936088154,0.908957416,HSPA8
RPS20,0.102903165,8.45167e-07,2.17125e-05,0.800657174,0.781748183,RPS20,-0.23834376,8.10288e-08,1.87324e-06,0.916804408,0.93979442,RPS20
MYL12B_LOC107516877,0.101506121,0.000528185,0.008607356,0.469550931,0.448595597,MYL12B,,,,,,
IFNAR2,0.09995462,2.22823e-05,0.000468312,0.714293538,0.692061599,IFNAR2,0.330670536,0.409646835,1.0,0.142699725,0.131669114,IFNAR2
DEK,0.098886602,4.99095e-05,0.000987211,0.589649507,0.562574558,DEK,-0.569811523,3.22391e-10,1.02402e-08,0.241322314,0.363680861,DEK
CCT4,0.09688025,0.002996789,0.040340536,0.302409639,0.283158009,CCT4,0.12694481,0.03970272,0.266845495,0.639118457,0.649534998,CCT4
PRRC2C,0.096345253,6.11369e-05,0.001197233,0.618893757,0.594024509,PRRC2C,0.404762059,3.92784e-08,9.57577e-07,0.682093664,0.651003426,PRRC2C
DDX6,0.094968207,0.000202237,0.00360638,0.501259584,0.472725301,DDX6,-0.168665245,0.004019179,0.037963917,0.443526171,0.503671072,DDX6
JAK1,0.094270393,0.000128582,0.002389725,0.74381161,0.712612515,JAK1,-0.104082927,0.003814761,0.036313735,0.76969697,0.770435634,JAK1
FYN,0.093675405,0.003481409,0.046038979,0.329682366,0.309782019,FYN,-0.406696945,4.36033e-05,0.000637477,0.229752066,0.311306902,FYN
CEP83,0.089237303,0.000534783,0.008692692,0.639978094,0.614087409,CEP83,-0.517105758,0.013755009,0.109364269,0.078236915,0.126284875,CEP83
MSN,0.088920973,0.000226174,0.003991416,0.740744797,0.713968116,MSN,-0.47237879,4.43259e-17,2.50628e-15,0.656198347,0.729319628,MSN
RAP1A,0.085027084,0.000453543,0.007496222,0.674589266,0.64954994,RAP1A,0.002119323,0.65811325,1.0,0.592286501,0.623103279,RAP1A
PDIA3,0.084997095,0.00127072,0.018987193,0.575684556,0.547988288,PDIA3,-0.163965598,0.001575263,0.016659622,0.831404959,0.855604503,PDIA3
GABARAPL2,0.080025673,0.000564809,0.009128455,0.671084337,0.652911832,GABARAPL2,0.069185801,0.927766283,1.0,0.307988981,0.317670093,GABARAPL2
NDFIP1,0.079292074,0.003749302,0.049174204,0.425629792,0.403589632,NDFIP1,-0.487953275,1.3324299999999998e-20,9.69475e-19,0.687052342,0.776798825,NDFIP1
GRB2,0.078768052,0.003536067,0.046713408,0.472015334,0.44930051,GRB2,-0.067326665,0.246141872,1.0,0.781818182,0.796867352,GRB2
SRRM1,0.075247899,0.00365705,0.048154398,0.550876232,0.528792973,SRRM1,0.134113282,0.033302712,0.22983769,0.680991736,0.680372002,SRRM1
MBNL1,0.06509392,3.19712e-05,0.000654705,0.842880613,0.831146296,MBNL1,-0.593499064,3.2088e-20,2.2645e-18,0.596694215,0.725893294,MBNL1
