pic_names,pic_logfoldchanges_x,pic_pvals_x,pic_pvals_adj_x,pic_pts_x,UNST_pts_x,1to1_bat_dragon_x,pic_logfoldchanges_y,pic_pvals_y,pic_pvals_adj_y,pic_pts_y,UNST_pts_y,1to1_bat_dragon_y
PSMD2,0.276031673,7.73133e-07,1.37828e-05,0.653624856,0.558981889,PSMD2,-0.312187731,2.33866e-07,3.80868e-06,0.138007632,0.170317753,PSMD2
RPS13,0.275821269,3.11965e-08,6.67754e-07,0.96835443,0.92021537,RPS13,0.011833222,0.007720335,0.051949006,0.910292191,0.92294762,RPS13
MAP2K2,0.27541557,2.62673e-05,0.000381648,0.377445339,0.287322565,MAP2K2,-0.190022454,5.58415e-09,1.10369e-07,0.320385032,0.358420996,MAP2K2
RHEB,0.275058419,2.24552e-08,4.90721e-07,0.743383199,0.633382281,RHEB,-0.222773701,1.69112e-10,3.95463e-09,0.271173891,0.313252359,RHEB
DCAF13,0.274964333,0.001460055,0.014936326,0.324510932,0.262359276,DCAF13,0.094672456,0.729880772,1.0,0.130489264,0.129812385,DCAF13
ALYREF,0.27439788,7.11327e-06,0.000112684,0.498273878,0.403817915,ALYREF,-0.171668813,0.001253163,0.010403368,0.128837501,0.150037957,ALYREF
ZFAND3,0.274287701,0.002896324,0.027390324,0.254890679,0.192853647,ZFAND3,-0.146248698,0.000247465,0.002429552,0.200888534,0.22578896,ZFAND3
IFNAR1,0.273701668,0.00201873,0.019913611,0.311852704,0.254527655,IFNAR1,-0.735699415,3.26438e-41,3.1695599999999995e-39,0.149342143,0.230452229,IFNAR1
FBL,0.272583455,0.001550243,0.015730354,0.350402762,0.289769946,FBL,0.055186439,0.656628105,1.0,0.087942131,0.091530203,FBL
COG3,0.272426397,0.001408392,0.014470901,0.313003452,0.250611845,COG3,-0.065493993,0.700193795,1.0,0.019251581,0.021635397,COG3
NDFIP2,0.272124946,1.11893e-10,3.12103e-09,0.776754891,0.644150759,NDFIP2,-0.110194311,0.002774306,0.021122443,0.215070912,0.235711962,NDFIP2
DYNLRB1,0.271508664,2.57185e-08,5.57491e-07,0.798619102,0.71463534,DYNLRB1,0.113774426,0.038276081,0.207080084,0.281767956,0.275024401,DYNLRB1
ATP6V0D1,0.271238476,2.3425e-07,4.46885e-06,0.658803222,0.532550171,ATP6V0D1,-0.554082751,1.33014e-21,6.469819999999999e-20,0.160562739,0.216353975,ATP6V0D1
PUM1,0.270752788,1.49485e-05,0.000225392,0.450517837,0.362701909,PUM1,-0.229709595,3.8198e-08,6.82593e-07,0.210115623,0.245255395,PUM1
PBRM1,0.270113349,0.000579007,0.006469709,0.370540852,0.307391092,PBRM1,-0.181346342,3.24676e-05,0.000374646,0.178048642,0.205563388,PBRM1
TAF7,0.270052433,2.57448e-05,0.000374927,0.50863061,0.419970631,TAF7,-0.029944925,0.157785042,0.666203511,0.408498035,0.423056068,TAF7
SRP19,0.269359738,0.0001063,0.001373335,0.503452244,0.422907489,SRP19,-0.13326779,0.000359478,0.003397351,0.207210799,0.231862054,SRP19
SMG7,0.268969595,0.001412334,0.014495531,0.313578826,0.252080274,SMG7,-0.025888806,0.21343725,0.842010448,0.119154753,0.127968767,SMG7
PRPF6,0.268218309,2.7958e-06,4.65612e-05,0.50287687,0.403817915,PRPF6,-0.205056131,4.19206e-06,5.67294e-05,0.204647719,0.233597224,PRPF6
TMCC1,0.267942011,0.002756545,0.026200432,0.336018412,0.275575135,TMCC1,-0.124744587,0.021049821,0.124219358,0.091359572,0.106333369,TMCC1
NDUFA9,0.267754942,2.40905e-06,4.04497e-05,0.638665132,0.539402839,NDUFA9,0.021786578,0.671473622,1.0,0.093296121,0.096518816,NDUFA9
SCO1,0.267311245,9.17987e-06,0.000143484,0.489067894,0.407244249,SCO1,,,,,,
SCFD1,0.267214507,2.05684e-05,0.000304024,0.440736479,0.357807146,SCFD1,-0.044354163,0.211342941,0.835555557,0.090505212,0.098904674,SCFD1
MAP7D1,0.267067313,2.55105e-06,4.27193e-05,0.623705409,0.520802741,MAP7D1,-0.506254315,4.055e-07,6.384e-06,0.06720966,0.098470882,MAP7D1
NOTCH1,0.266586572,3.52016e-07,6.52323e-06,0.780782509,0.669114048,NOTCH1,-0.108890682,0.02881349,0.162603599,0.057185168,0.071358855,NOTCH1
IL6ST,0.265463799,5.82406e-05,0.00079628,0.47698504,0.401370534,IL6ST,-0.429285258,1.06864e-05,0.000134361,0.079113744,0.106116473,IL6ST
MBD1,0.265307873,1.33147e-06,2.29096e-05,0.527042578,0.424375918,MBD1,-0.146729156,0.178562403,0.734144183,0.072506692,0.08079384,MBD1
MRPL41,0.26517272,9.73986e-05,0.001271465,0.395281933,0.318649046,MRPL41,-0.401220679,1.0018e-25,5.68487e-24,0.249700974,0.313957271,MRPL41
MLLT10,0.265053034,7.61511e-05,0.001018895,0.463751438,0.382770436,MLLT10,-0.227316275,0.002253351,0.017575638,0.098137495,0.117286628,MLLT10
GPBP1L1,0.264417589,0.000164476,0.002061111,0.457997699,0.384728341,GPBP1L1,-0.188680783,0.002075483,0.016323842,0.132254941,0.151447782,GPBP1L1
SEC11C,0.264289439,4.74449e-06,7.66468e-05,0.702531646,0.605482134,SEC11C,-0.081097119,0.003388253,0.025217848,0.267813408,0.291291617,SEC11C
SRPK1,0.26401341,0.000435821,0.005019158,0.372266974,0.3010279,SRPK1,-0.236659348,0.000874718,0.00754622,0.115395569,0.135831255,SRPK1
CFL1,0.262622118,0.000128326,0.001634291,0.903912543,0.807146353,CFL1,-0.18730031,1.36945e-23,7.22527e-22,0.734294014,0.765480967,CFL1
GABARAPL2,0.262059987,3.60695e-05,0.00051063,0.407940161,0.317670093,GABARAPL2,0.057267945,0.001858569,0.014817487,0.645155778,0.652911832,GABARAPL2
DNAJC7,0.26155436,6.30027e-06,0.000100483,0.590909091,0.493881547,DNAJC7,-0.035069216,0.107487187,0.491106248,0.235860341,0.248942631,DNAJC7
KIF5B,0.261369616,1.13435e-06,1.96802e-05,0.712888377,0.597650514,KIF5B,0.040166352,0.496059137,1.0,0.390898217,0.397245418,KIF5B
TIA1,0.260867715,6.10866e-05,0.000832161,0.433256617,0.347528145,TIA1,-0.155028433,0.072687183,0.354428088,0.082360312,0.093644941,TIA1
PUF60,0.260383219,5.96721e-05,0.000814073,0.464902186,0.379833578,PUF60,-0.172714248,0.000509813,0.004646175,0.145696873,0.168311463,PUF60
CCNI,0.259568542,1.62023e-05,0.000242543,0.856156502,0.761135585,CCNI,-0.10607595,0.004252482,0.030861799,0.237569061,0.25615443,CCNI
AHCYL2,0.259502858,0.000196679,0.002414692,0.432105869,0.351443955,AHCYL2,-0.105821878,0.274629199,1.0,0.073190181,0.079980479,AHCYL2
NCOR1,0.259459823,0.001900131,0.018885478,0.35730725,0.295154185,NCOR1,-0.114846148,0.000118502,0.001237153,0.354217691,0.381845787,NCOR1
EPG5,0.258847594,0.004399434,0.039819755,0.240506329,0.183553598,EPG5,-0.217900693,0.047113987,0.246486943,0.059691291,0.072063767,EPG5
EIF2S1,0.258620262,2.52456e-07,4.80152e-06,0.745109321,0.634361233,EIF2S1,0.013525315,0.451274133,1.0,0.144443812,0.150851318,EIF2S1
RRN3,0.258260012,3.44915e-06,5.65479e-05,0.632911392,0.529613314,RRN3,-0.039817531,0.633350848,1.0,0.044255852,0.047283375,RRN3
WTAP,0.257784218,2.48145e-05,0.000362505,0.411392405,0.323543808,WTAP,,,,,,
MRPS30,0.256571084,0.002120285,0.020827834,0.275604143,0.21732746,MRPS30,-0.268570185,0.013316002,0.083856332,0.056159936,0.071629975,MRPS30
ACTR3,0.255922109,2.44235e-06,4.0972e-05,0.927502877,0.864415076,ACTR3,0.117990948,4.85807e-07,7.56899e-06,0.579427009,0.562791454,ACTR3
EIF4G2,0.255711257,1.54702e-08,3.44901e-07,0.938434983,0.89133627,EIF4G2,-0.079685576,0.003914182,0.028582372,0.480435154,0.503361891,EIF4G2
HIF1A,0.255603701,0.000345056,0.004063612,0.461449942,0.389623103,HIF1A,0.111180112,0.012727138,0.080705287,0.368627898,0.364819434,HIF1A
SRSF4,0.255294234,8.33409e-06,0.000130918,0.676064442,0.558002937,SRSF4,-0.234238893,3.36055e-06,4.62614e-05,0.155094834,0.185175144,SRSF4
NAPG,0.255157739,0.000343501,0.004047832,0.386651323,0.314243759,NAPG,-0.247402817,0.001059587,0.008932856,0.091587401,0.112135343,NAPG
EYA3,0.254643887,0.002518829,0.024223082,0.384925201,0.326970142,EYA3,-0.185192958,0.10580913,0.48552416,0.050635074,0.06073094,EYA3
ITCH,0.254558533,0.00195836,0.019389415,0.285385501,0.222711698,ITCH,-0.331495374,5.6447e-10,1.24583e-08,0.15646181,0.195315042,ITCH
PRCC,0.254439235,0.000189986,0.002338635,0.427502877,0.350954479,PRCC,-0.177820891,0.074573781,0.361968461,0.056330808,0.067508947,PRCC
DCAF12,0.254232019,0.000886295,0.00952348,0.341196778,0.27753304,DCAF12,-0.280337453,0.029354136,0.165252912,0.048071994,0.061598525,DCAF12
IFNGR2,0.254173845,0.000996235,0.010571694,0.356731876,0.291727851,IFNGR2,-0.470229149,5.74005e-14,1.81184e-12,0.152873498,0.196616419,IFNGR2
UQCR11,0.253679395,1.03545e-05,0.000160907,0.467779056,0.373470387,UQCR11,,,,,,
AFTPH,0.253448814,0.001652025,0.016717962,0.349252014,0.285854136,AFTPH,-0.131431922,0.002248698,0.01754974,0.204989463,0.223999566,AFTPH
SLU7,0.253391773,6.9277e-05,0.000934245,0.4712313,0.386196769,SLU7,-0.163815066,1.9928e-05,0.000240338,0.214843083,0.243466002,SLU7
RBM5,0.252520472,1.11175e-06,1.93239e-05,0.650172612,0.552129222,RBM5,-0.043510996,0.069439375,0.341657782,0.205217292,0.219336298,RBM5
DENND5A,0.252404332,0.002451771,0.023650893,0.289413119,0.232501224,DENND5A,0.015882606,0.508126528,1.0,0.092498718,0.097332177,DENND5A
CDK12,0.252393216,0.000470525,0.005362901,0.36593786,0.295154185,CDK12,0.202820525,0.074740811,0.362572444,0.172637694,0.164570003,CDK12
TOP1,0.251477391,1.41085e-05,0.00021393,0.594936709,0.499755262,TOP1,-0.04999695,0.04039858,0.216954391,0.512160392,0.516484112,TOP1
PHRF1,0.251438588,1.47035e-06,2.51608e-05,0.641542002,0.516397455,PHRF1,-0.1407253,0.091647542,0.431314342,0.071937119,0.082637458,PHRF1
HNRNPL,0.250817508,1.71547e-06,2.91956e-05,0.562715765,0.453255017,HNRNPL,-0.285837203,0.00024127,0.002374213,0.084069032,0.107092506,HNRNPL
TSPAN3,0.250613928,3.3073e-07,6.17143e-06,0.661104718,0.560450318,TSPAN3,-0.223664895,0.005729377,0.040065569,0.090676084,0.107905867,TSPAN3
ACP1,0.250588685,1.03322e-06,1.81098e-05,0.630609896,0.544297602,ACP1,-0.119342119,0.002362737,0.018294375,0.163752349,0.184578679,ACP1
MDN1,0.250448138,0.004203497,0.038212132,0.329113924,0.274106706,MDN1,0.072967447,0.483092027,1.0,0.15560745,0.152261143,MDN1
LPCAT3,0.249182746,5.27828e-05,0.000726421,0.350978136,0.268232991,LPCAT3,-0.256270975,0.073891907,0.359478709,0.042888876,0.053952934,LPCAT3
UBXN4,0.249124661,1.01196e-06,1.7787e-05,0.791139241,0.69114048,UBXN4,-0.210051402,6.61587e-12,1.76904e-10,0.3608817,0.404457217,UBXN4
VAMP8,0.248804778,0.000567817,0.00637123,0.3429229,0.272148801,VAMP8,-0.232982531,5.90825e-18,2.39862e-16,0.449621234,0.492191736,VAMP8
TMBIM1,0.248550713,1.17205e-07,2.33315e-06,0.855581128,0.780225159,TMBIM1,0.00366295,0.343067908,1.0,0.105371077,0.112298015,TMBIM1
DTD1,0.247241452,1.1949e-05,0.000183859,0.516110472,0.426333823,DTD1,-0.108379006,0.026946408,0.153766139,0.124679615,0.139464266,DTD1
EIF4H,0.246904001,4.28241e-06,6.96615e-05,0.754890679,0.64268233,EIF4H,-0.18670772,0.000121375,0.001264046,0.177763855,0.202689513,EIF4H
EFCAB14,0.246854648,1.19502e-06,2.07137e-05,0.571921749,0.468428781,EFCAB14,-0.189973935,9.2349e-05,0.000985467,0.146095574,0.171673354,EFCAB14
CHP1,0.245874882,1.48797e-05,0.000224535,0.584579977,0.484092022,CHP1,-0.353270948,0.004325033,0.031283349,0.048185909,0.065882225,CHP1
VAPA,0.245832399,0.00018492,0.002285269,0.427502877,0.348017621,VAPA,-0.152864054,3.91581e-06,5.33322e-05,0.293501168,0.325995011,VAPA
ZCRB1,0.245712459,5.1377e-05,0.000709675,0.480437284,0.395007342,ZCRB1,0.020852333,0.624554966,1.0,0.193199294,0.199002277,ZCRB1
USP24,0.245697498,7.9629e-05,0.001057887,0.52013809,0.434165443,USP24,-0.252893865,1.85647e-12,5.20954e-11,0.297716011,0.340743954,USP24
MDM2,0.245636225,1.00148e-05,0.000155886,0.643268124,0.542829173,MDM2,0.176876515,0.065242054,0.324186698,0.186933986,0.179156274,MDM2
USP47,0.245438337,1.60214e-05,0.000240027,0.600115075,0.497797357,USP47,-0.077267081,0.017439948,0.105732791,0.180611722,0.19742978,USP47
RPAP3,0.245014429,0.000584726,0.0065181,0.411967779,0.34557024,RPAP3,-0.234191537,5.82355e-06,7.69721e-05,0.173036396,0.20117124,RPAP3
PRKAR1A,0.244211331,0.001832413,0.018306575,0.421173763,0.354380813,PRKAR1A,-0.141666502,2.14327e-05,0.000256589,0.27248391,0.301919532,PRKAR1A
EMC3,0.244004428,6.20366e-06,9.91107e-05,0.495397008,0.400391581,EMC3,-0.150000155,0.001348271,0.011113442,0.145184257,0.166522069,EMC3
HAT1,0.243957862,5.83256e-05,0.000796737,0.481588032,0.401370534,HAT1,-0.095377468,0.142562568,0.616300301,0.110838982,0.120106279,HAT1
FMR1,0.24289453,0.000145224,0.001838262,0.489067894,0.412139011,FMR1,0.15128988,0.003894673,0.028464331,0.264054223,0.249430647,FMR1
CDV3,0.242682889,5.8755e-06,9.41082e-05,0.779631761,0.667645619,CDV3,-0.273024976,9.94217e-19,4.20337e-17,0.347041066,0.403481184,CDV3
CHMP6,0.242147073,0.000717062,0.007848799,0.416570771,0.350954479,CHMP6,0.288781911,0.014205145,0.088646772,0.140285926,0.127806095,CHMP6
CLPX,0.241708666,0.00111645,0.011682277,0.383774453,0.318159569,CLPX,-0.211319253,0.000929818,0.007973081,0.098308367,0.119347142,CLPX
WAC,0.241364241,0.005018094,0.044792994,0.359608746,0.304454234,WAC,-0.083205998,0.009153257,0.06036611,0.281654041,0.299804793,WAC
ARFGAP2,0.240674242,8.34848e-05,0.001104423,0.531070196,0.441507587,ARFGAP2,-0.076283127,0.209423311,0.830151144,0.088113003,0.096247695,ARFGAP2
EIF3E,0.240574062,1.3497e-06,2.32019e-05,0.79689298,0.708761625,EIF3E,-0.091767751,0.000314789,0.003019707,0.518824401,0.544192604,EIF3E
TIMP1,0.240289956,5.58462e-05,0.000766895,0.663981588,0.569260891,TIMP1,-0.79425925,1.71438e-14,5.57688e-13,0.074158455,0.120485848,TIMP1
PREX1,0.239893556,0.000573878,0.006427708,0.486191024,0.417033774,PREX1,-0.15617384,0.000144679,0.001490931,0.168479809,0.194176337,PREX1
RBM26,0.239637211,4.3304e-05,0.000604388,0.495397008,0.403328439,RBM26,-0.10689193,0.007898382,0.052993452,0.212223045,0.229584644,RBM26
GPN1,0.23889339,0.002251735,0.021969631,0.336018412,0.272638277,GPN1,-0.163719133,0.085661099,0.407724478,0.059520419,0.070328598,GPN1
POLDIP3,0.238887668,0.000766958,0.008370541,0.36018412,0.291238375,POLDIP3,-0.224872574,0.030815546,0.172491405,0.061513926,0.074937642,POLDIP3
POLR2D,0.238330141,0.002685957,0.025659428,0.297468354,0.234948605,POLR2D,-0.183219373,0.00084012,0.007282184,0.123540468,0.145157792,POLR2D
RPL5,0.238047734,2.41684e-05,0.000354445,0.905638665,0.81938326,RPL5,-0.065533504,0.005342841,0.03767876,0.842285128,0.859830821,RPL5
ZCCHC17,0.237831593,0.001134287,0.011849103,0.376294591,0.309348997,ZCCHC17,-0.252887309,0.001348138,0.011113442,0.072905394,0.093211148,ZCCHC17
TMEM168,0.237258121,0.002510387,0.02415427,0.254315305,0.193832599,TMEM168,-0.118652828,0.277793219,1.0,0.047217634,0.054007158,TMEM168
GOLGA7,0.236509189,0.000219607,0.002673448,0.48561565,0.40577582,GOLGA7,-0.108687632,0.02849414,0.161300456,0.104174973,0.118750678,GOLGA7
MTSS1,0.236293957,0.002196814,0.021478429,0.475258918,0.415075869,MTSS1,-0.247725844,1.9532e-06,2.78331e-05,0.204533804,0.232187398,MTSS1
NPR3,0.236155778,7.83913e-05,0.001045886,0.788837745,0.710230054,NPR3,0.0,1.0,1.0,0.0,0.0,NPR3
MRPL17,0.236051753,4.56706e-05,0.000635058,0.594936709,0.496328928,MRPL17,0.022286437,0.966654532,1.0,0.286267586,0.292213426,MRPL17
TFG,0.234829932,4.64323e-06,7.52051e-05,0.608745685,0.498776309,TFG,-0.18906866,0.000493635,0.004518091,0.124508743,0.147109858,TFG
XRN2,0.234627068,1.12872e-05,0.000174245,0.603567319,0.487518355,XRN2,-0.029776726,0.231642518,0.898014778,0.388164265,0.399089036,XRN2
NCBP1,0.234384775,0.000611458,0.00677585,0.369390104,0.302006853,NCBP1,0.004404127,0.57413385,1.0,0.051717264,0.055416983,NCBP1
SEPHS2,0.23292318,0.001359689,0.014039646,0.368239356,0.296133138,SEPHS2,-0.093095317,0.107190722,0.490278035,0.073304095,0.083776163,SEPHS2
CLK1,0.232703701,0.000244954,0.002955193,0.692750288,0.621634851,CLK1,-0.195188448,1.87168e-11,4.80355e-10,0.393803042,0.436503633,CLK1
TAGLN2,0.232282877,0.000175669,0.002188233,0.901035673,0.81938326,TAGLN2,-0.301082164,0.105399863,0.483994047,0.043401492,0.053302245,TAGLN2
BAZ2A,0.23180972,0.001572609,0.01594007,0.455120829,0.39011258,BAZ2A,-0.202558115,4.31342e-05,0.000486732,0.17058723,0.196941763,BAZ2A
ARHGAP5,0.230859935,9.83463e-05,0.001281164,0.5,0.408712677,ARHGAP5,-0.265262634,0.012810491,0.081153235,0.060602609,0.076130572,ARHGAP5
KAT8,0.230714425,0.002159804,0.021149629,0.30840046,0.243759178,KAT8,-0.073607929,0.37716087,1.0,0.054337301,0.059917579,KAT8
PIP4K2C,0.230428413,8.89341e-05,0.001172381,0.468929804,0.388154674,PIP4K2C,-0.212896407,0.21649176,0.852085942,0.048812439,0.056338792,PIP4K2C
PNO1,0.229927093,2.15585e-05,0.000318157,0.564441887,0.470386686,PNO1,-0.082732685,0.105847663,0.485613712,0.098365324,0.109044572,PNO1
WDR61,0.229392573,0.001472918,0.015051509,0.30552359,0.238374939,WDR61,-0.210849941,0.000282206,0.002741119,0.116306886,0.139789611,WDR61
TRMT2A,0.229234651,0.000922053,0.009885078,0.356731876,0.288301517,TRMT2A,-0.199616134,0.225389559,0.87911223,0.033718745,0.041210281,TRMT2A
MBTPS1,0.228848383,0.001371023,0.01413336,0.35730725,0.291727851,MBTPS1,-0.340250611,1.15584e-05,0.000144684,0.095859201,0.123142826,MBTPS1
HSPA4,0.228620261,0.000189761,0.002338635,0.512658228,0.418991679,HSPA4,-0.265295535,7.68592e-08,1.32973e-06,0.154069602,0.188699707,HSPA4
CRIPT,0.228396684,2.70736e-05,0.000391545,0.623705409,0.529613314,CRIPT,-0.193557724,4.83463e-05,0.000542239,0.144557726,0.171510682,CRIPT
VPS41,0.228309527,0.001436717,0.014713612,0.302071346,0.237395986,VPS41,-0.100804344,0.014863804,0.092350874,0.127413567,0.143964863,VPS41
TRIP6,0.227684855,0.000372211,0.004347944,0.562715765,0.482623593,TRIP6,-0.028024985,0.952844171,1.0,0.004898331,0.005259733,TRIP6
SLC35E3,0.226666853,0.000189896,0.002338635,0.448791715,0.371023005,SLC35E3,-0.391316921,6.7022e-06,8.74539e-05,0.082986843,0.110996638,SLC35E3
AHCTF1,0.226620018,1.7342e-05,0.000258984,0.506904488,0.414096916,AHCTF1,0.007724404,0.055892644,0.284953298,0.148259953,0.162292593,AHCTF1
ATP6V0C,0.226406455,3.69848e-06,6.053e-05,0.953394707,0.930983847,ATP6V0C,-0.464315623,4.1045899999999995e-39,3.7037e-37,0.402973173,0.461012905,ATP6V0C
TAF3,0.225343615,0.002116147,0.020798071,0.452243959,0.39011258,TAF3,-0.120970346,0.019749102,0.117747625,0.106510224,0.121787225,TAF3
AQR,0.224795222,0.002432552,0.023489644,0.323935558,0.265785609,AQR,-0.121048085,0.068724858,0.338930406,0.103662357,0.115226114,AQR
ADIPOR2,0.224522665,1.04481e-06,1.82958e-05,0.727272727,0.624571708,ADIPOR2,-0.134558186,0.009595243,0.062955839,0.130204477,0.147055634,ADIPOR2
MFSD11,0.224435031,9.27396e-06,0.000144834,0.518987342,0.426823299,MFSD11,-0.507512391,0.000374936,0.003531669,0.04408498,0.065990673,MFSD11
PICALM,0.224418759,0.000268811,0.003230547,0.655926352,0.563387176,PICALM,0.004577853,0.284391483,1.0,0.164777582,0.173842316,PICALM
AIMP1,0.224363819,0.000228626,0.002774251,0.608170311,0.528144885,AIMP1,0.070584334,0.157778475,0.666203511,0.351996355,0.35272747,AIMP1
ZFR,0.223987177,0.000544861,0.006143018,0.386075949,0.314733235,ZFR,-0.106267892,0.010727571,0.06956304,0.201116364,0.218143368,ZFR
EIF3J,0.22385028,0.004028462,0.036709849,0.323360184,0.262848752,EIF3J,-0.011581773,0.361894854,1.0,0.324941619,0.336622926,EIF3J
MRPL51,0.223692849,0.000313375,0.003730504,0.609321059,0.528634361,MRPL51,-0.121182635,0.00233865,0.018113362,0.180839551,0.201659256,MRPL51
RTN4,0.223687559,6.08348e-06,9.72735e-05,0.895857307,0.821341165,RTN4,-0.53658092,1.46855e-08,2.77784e-07,0.080651592,0.115443011,RTN4
CANX,0.222868562,2.94209e-05,0.00042386,0.897583429,0.822320117,CANX,-0.504285753,7.721830000000001e-44,7.98318e-42,0.290596343,0.368723566,CANX
YIPF3,0.222557619,8.28018e-05,0.00109616,0.479286536,0.399902105,YIPF3,-0.187779635,0.000999209,0.008491119,0.116022099,0.137295304,YIPF3
NMD3,0.222336352,0.002018629,0.019913611,0.3141542,0.251590798,NMD3,-0.012500505,0.550231994,1.0,0.068975337,0.072931352,NMD3
VPS4B,0.220987499,8.63563e-05,0.001141606,0.482163406,0.392070485,VPS4B,-0.132339954,3.3829e-05,0.000388774,0.3236316,0.353757727,VPS4B
MAPK6,0.220909938,0.00085706,0.009267706,0.539125432,0.476260401,MAPK6,0.118552208,0.62158042,1.0,0.11044028,0.115443011,MAPK6
GOPC,0.22024475,4.56031e-05,0.00063459,0.548331415,0.456191875,GOPC,-0.190138504,1.95278e-06,2.78331e-05,0.185339181,0.217275784,GOPC
CAND1,0.220199883,0.000252166,0.003038293,0.443037975,0.355849241,CAND1,-0.137442067,0.014559426,0.090614062,0.122515236,0.138434009,CAND1
BTF3L4,0.220119596,0.000220254,0.002679585,0.429228999,0.348017621,BTF3L4,-0.263919979,0.000464953,0.004283199,0.094435268,0.116419043,BTF3L4
ZSWIM2,0.22009334,0.005271831,0.046790929,0.287111623,0.226627509,ZSWIM2,0.0,1.0,1.0,0.0,0.0,ZSWIM2
MRPL36,0.218368322,0.000447928,0.005145959,0.547180667,0.45814978,MRPL36,0.0,1.0,1.0,0.0,0.0,MRPL36
DNAJA2,0.217576772,0.00027309,0.003279879,0.51438435,0.440528634,DNAJA2,-0.13726683,0.000178053,0.001798559,0.237739933,0.262823989,DNAJA2
SF3B6,0.217223451,6.84614e-06,0.000108912,0.844073648,0.764561919,SF3B6,-0.224070936,7.33349e-14,2.29214e-12,0.369140514,0.418175903,SF3B6
OSTM1,0.21717006,0.004354804,0.03949197,0.301495972,0.242290749,OSTM1,-0.401950359,1.5079e-10,3.54891e-09,0.127185738,0.167118534,OSTM1
RHOA,0.216975108,7.64517e-05,0.001022188,0.846375144,0.750367107,RHOA,-0.215014994,5.350460000000001e-29,3.4329e-27,0.680526286,0.718956729,RHOA
TPR,0.216669396,6.41085e-05,0.000871269,0.686421174,0.568771415,TPR,-0.184018672,1.18844e-08,2.27666e-07,0.327789486,0.365199002,TPR
DENR,0.216446176,1.96942e-05,0.000291792,0.676639816,0.57856094,DENR,0.045628894,0.940948275,1.0,0.21319132,0.217275784,DENR
MRPS11,0.215916246,0.000504746,0.005720767,0.461449942,0.383749388,MRPS11,-0.12900649,0.040474786,0.217317943,0.081107251,0.09429563,MRPS11
PHF20,0.215485737,5.5404e-05,0.000761937,0.562140391,0.474302496,PHF20,-0.514656484,1.77009e-16,6.54141e-15,0.123996127,0.175143694,PHF20
RPL22L1,0.21543251,4.4804e-05,0.000624396,0.652474108,0.551150269,RPL22L1,-0.066396207,0.006250177,0.043311949,0.654496782,0.674926798,RPL22L1
CFDP1,0.215272486,0.000159976,0.002008747,0.555235903,0.477239354,CFDP1,-0.134376302,0.000250806,0.002460464,0.220140115,0.244658931,CFDP1
BTBD1,0.214985982,0.003592024,0.033129699,0.413118527,0.356828194,BTBD1,-0.388076544,2.94593e-06,4.09959e-05,0.081961611,0.11115931,BTBD1
NEDD1,0.214976713,0.004943651,0.044149484,0.279056387,0.220753793,NEDD1,-0.198217109,0.164385841,0.687480647,0.040382753,0.049018545,NEDD1
TAOK3,0.214942947,0.000107645,0.001387856,0.556962025,0.459128732,TAOK3,-0.205739006,2.50002e-09,5.1945e-08,0.262402461,0.302353324,TAOK3
RPL7,0.214070737,0.000392203,0.00455033,0.895857307,0.805188448,RPL7,-0.074841946,0.001085548,0.009124609,0.8339124,0.851317645,RPL7
SH3GLB1,0.213872135,0.000322198,0.003825613,0.859608746,0.769946158,SH3GLB1,0.153710231,0.004671552,0.033471594,0.28296406,0.272638542,SH3GLB1
CHMP2B,0.213608384,0.005244153,0.046567287,0.347525892,0.29319628,CHMP2B,0.071270853,0.729604306,1.0,0.199977217,0.201008567,CHMP2B
ANKHD1,0.21341899,0.000219374,0.002672351,0.628883774,0.542339697,ANKHD1,-0.176016808,7.87399e-05,0.000852354,0.187674432,0.21320898,ANKHD1
KCMF1,0.21332173,0.000159001,0.001997833,0.467779056,0.384238864,KCMF1,0.089754008,0.844845046,1.0,0.162442331,0.164353107,KCMF1
LTN1,0.213200346,0.000730962,0.007991619,0.422899885,0.354380813,LTN1,-0.177388489,0.052156283,0.268358419,0.074101498,0.08627047,LTN1
ACOX1,0.213143438,0.000280197,0.003360935,0.459148446,0.376896721,ACOX1,-0.538433075,3.20223e-06,4.4321e-05,0.057128211,0.085836677,ACOX1
ZNF513,0.212639391,0.001795058,0.018010064,0.335443038,0.266275086,ZNF513,-0.213956639,0.279021274,1.0,0.025630803,0.032317536,ZNF513
TRAPPC10,0.212426782,0.004423461,0.039979398,0.365362486,0.307391092,TRAPPC10,-0.229804531,0.003387584,0.025217848,0.088340833,0.106821386,TRAPPC10
TOMM22,0.21221979,2.43825e-05,0.000357306,0.575949367,0.469407734,TOMM22,-0.223825246,3.82412e-09,7.73794e-08,0.237853847,0.27648845,TOMM22
WBP11,0.21200946,0.000329926,0.003909956,0.46835443,0.394517866,WBP11,-0.217082739,2.02413e-10,4.70321e-09,0.29538076,0.335918013,WBP11
HNRNPC,0.211957172,9.90338e-05,0.001287518,0.653049482,0.553108174,HNRNPC,-0.022202788,0.178816736,0.734834918,0.272085208,0.28397137,HNRNPC
UQCRC1,0.211872533,6.0909e-05,0.000830345,0.529919448,0.43318649,UQCRC1,,,,,,
MPHOSPH8,0.211083114,0.000990691,0.010524758,0.531070196,0.457660303,MPHOSPH8,-0.317017198,1.84116e-21,8.854219999999999e-20,0.308480948,0.366717276,MPHOSPH8
