Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSG00000079841,RIMS1,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,
ENSG00000079931,MOXD1,,,,,3.0,,,,,,,,,,,,,,,,,,,
ENSG00000079950,STX7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000079974,RABL2B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000079999,KEAP1,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000080007,DDX43,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080031,PTPRH,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080166,DCT,,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,
ENSG00000080189,SLC35C2,,,,,,,,,,2.0,,,,,,,,,,,,,,
ENSG00000080200,CRYBG3,2.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,
ENSG00000080224,EPHA6,,,,2.0,,,,,,2.0,3.0,,,,,,,,,,,,,
ENSG00000080293,SCTR,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080298,RFX3,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0
ENSG00000080345,RIF1,,,,,,2.0,,,,,,,,,,,,,,,,,,
ENSG00000080371,RAB21,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000080493,SLC4A4,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000080503,SMARCA2,,,,,,,,,,,,,,,,,,,,,3.0,,2.0,
ENSG00000080511,RDH8,,,,,,,,,,,,,,,,,,,,,,,,2.0
ENSG00000080546,SESN1,,,,,,,,5.0,,,,5.0,,,,,5.0,,,,,,,
ENSG00000080561,MID2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080572,DNAAF6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080573,COL5A3,,,,,,,,,,,,,,,,,,2.0,,,,,,
ENSG00000080603,SRCAP,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,
ENSG00000080608,PUM3,,,,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,
ENSG00000080618,CPB2,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSG00000080644,CHRNA3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080709,KCNN2,,,,,,,,,,,,,,,,,5.0,,,,,,,
ENSG00000080802,CNOT4,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000080815,PSEN1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080819,CPOX,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080822,CLDND1,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000080823,MOK,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080824,HSP90AA1,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,3.0,
ENSG00000080839,RBL1,4.0,,,4.0,,,,,,,,4.0,,,,,,,,,,,,
ENSG00000080845,DLGAP4,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,
ENSG00000080854,IGSF9B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080910,CFHR2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000080986,NDC80,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,
ENSG00000081014,AP4E1,,,,6.0,,,,,6.0,,,,,,,,,,,,,,,
ENSG00000081019,RSBN1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081026,MAGI3,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,
ENSG00000081041,CXCL2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081051,AFP,,,4.0,,,,,5.0,,5.0,4.0,,,,,,,,4.0,,,,,
ENSG00000081052,COL4A4,3.0,4.0,,,,,2.0,,,,,,,,,,,3.0,3.0,,,,,
ENSG00000081059,TCF7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081087,OSTM1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081138,CDH7,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000081148,IMPG2,,,,,,,,,,,,,,,,,,,,,,,,3.0
ENSG00000081154,PCNP,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,
ENSG00000081177,EXD2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081181,ARG2,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,
ENSG00000081189,MEF2C,,,,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,
ENSG00000081237,PTPRC,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081248,CACNA1S,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,2.0,
ENSG00000081277,PKP1,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000081307,UBA5,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,
ENSG00000081320,STK17B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081377,CDC14B,,,,,,,,,,,,,,,,,,,,,2.0,,,
ENSG00000081386,ZNF510,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081479,LRP2,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,
ENSG00000081665,ZNF506,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081692,JMJD4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081721,DUSP12,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081760,AACS,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081791,DELE1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081800,SLC13A1,,,,,,,,,,,,,,5.0,,,,,,,,,,
ENSG00000081803,CADPS2,3.0,,3.0,,,,,,,,,,,,,,4.0,,,,,,,
ENSG00000081818,PCDHB4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081842,PCDHA6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081853,PCDHGA2,12.0,10.0,6.0,1.0,2.0,3.0,2.0,2.0,6.0,6.0,3.0,2.0,2.0,6.0,5.0,4.0,4.0,3.0,,9.0,1.0,5.0,6.0,14.0
ENSG00000081870,HSPB11,,,,,,,,,,,,3.0,,,,,,,,,,,,
ENSG00000081913,PHLPP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000081923,ATP8B1,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000081985,IL12RB2,,,,,,,,,,,,3.0,,3.0,,,,,,,,2.0,,
ENSG00000082014,SMARCD3,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,
ENSG00000082068,WDR70,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082074,FYB1,,2.0,,,,,,,2.0,,,,,,,,,,,3.0,3.0,3.0,,3.0
ENSG00000082126,MPP4,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082146,STRADB,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082153,BZW1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082175,PGR,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
ENSG00000082196,C1QTNF3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082212,ME2,,4.0,,4.0,,,,,,,,4.0,,,4.0,,,,,,,,,
ENSG00000082213,C5orf22,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000082258,CCNT2,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0
ENSG00000082269,FAM135A,,,,,,,,,,,,3.0,,,,,,,,,,,,
ENSG00000082293,COL19A1,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0
ENSG00000082397,EPB41L3,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000082438,COBLL1,,3.0,,,,3.0,,3.0,,,,,,3.0,,,,,,,,,,
ENSG00000082458,DLG3,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000082482,KCNK2,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSG00000082497,SERTAD4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082512,TRAF5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082515,MRPL22,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082516,GEMIN5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082556,OPRK1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000082641,NFE2L1,,,,,,,,,,,5.0,,,,,,,5.0,,,,,3.0,3.0
ENSG00000082684,SEMA5B,,,,,,,,,,,,,,,,,2.0,,,,,,,
ENSG00000082701,GSK3B,,,,3.0,,,,,,,,,,,,,,,,,,,,
ENSG00000082781,ITGB5,,4.0,,4.0,,4.0,,,,,,,,,,,,,4.0,,4.0,,,
ENSG00000082805,ERC1,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,
ENSG00000082898,XPO1,4.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,
ENSG00000082996,RNF13,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSG00000083067,TRPM3,,,,,,,,,,,,,,,,,,,,,3.0,,,
ENSG00000083093,PALB2,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083097,DOP1A,,,,3.0,,,,,,,,,,,,,,,,,,,,
ENSG00000083099,LYRM2,,,2.0,,,,,,,,,,,,,,,,,,,,,
ENSG00000083123,BCKDHB,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083168,KAT6A,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000083223,TUT7,,,,,,,,,,,,,,,,,,,,,2.0,,,
ENSG00000083290,ULK2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083307,GRHL2,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000083312,TNPO1,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000083444,PLOD1,,,5.0,5.0,,5.0,,,,,,,,,,,,5.0,,,,5.0,,
ENSG00000083454,P2RX5,,,,,5.0,,,,,,,,,,,5.0,,,,4.0,,,,
ENSG00000083457,ITGAE,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083520,DIS3,,4.0,,,,,3.0,,,,,4.0,,,,,,,4.0,,,,4.0,
ENSG00000083535,PIBF1,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,
ENSG00000083544,TDRD3,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSG00000083635,NUFIP1,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSG00000083642,PDS5B,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSG00000083720,OXCT1,,,,,,,,,,,,,,,,,2.0,,,,,,,
ENSG00000083750,RRAGB,,,,,4.0,,,,,,,,,,,,,,,,,,,
ENSG00000083782,EPYC,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000083799,CYLD,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083807,SLC27A5,,3.0,3.0,,3.0,,,,,,,,,2.0,,2.0,,,,,,2.0,,2.0
ENSG00000083812,ZNF324,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083814,ZNF671,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083817,ZNF416,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083828,ZNF586,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083838,ZNF446,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083844,ZNF264,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000083845,RPS5,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,
ENSG00000083857,FAT1,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000083896,YTHDC1,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,
ENSG00000083937,CHMP2B,6.0,,6.0,,,,,,7.0,,,,,6.0,,,,,,,,6.0,,
ENSG00000084070,SMAP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084072,PPIE,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084073,ZMPSTE24,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084090,STARD7,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000084092,NOA1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084093,REST,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084110,HAL,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000084112,SSH1,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,
ENSG00000084207,GSTP1,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000084234,APLP2,,4.0,,4.0,,,,,,,,4.0,,,,,,,,,,,,
ENSG00000084444,FAM234B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084453,SLCO1A2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084463,WBP11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084623,EIF3I,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084628,NKAIN1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084636,COL16A1,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,2.0
ENSG00000084652,TXLNA,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084674,APOB,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000084676,NCOA1,,,4.0,,,,,,,,,,,,,,,,,,,,,
ENSG00000084693,AGBL5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084710,EFR3B,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSG00000084731,KIF3C,3.0,,,,,,,,,,,,,,,,,4.0,,,,3.0,,
ENSG00000084733,RAB10,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,
ENSG00000084734,GCKR,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000084754,HADHA,,,,,,,,,,,,,,,,,,3.0,,,,2.0,,
ENSG00000084764,MAPRE3,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,
ENSG00000084774,CAD,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085063,CD59,,,,,,,,,2.0,,2.0,,,,2.0,,,2.0,,,,,,
ENSG00000085117,CD82,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,
ENSG00000085185,BCORL1,,,3.0,3.0,,,,,,,,,,3.0,,,,,,,,,,
ENSG00000085224,ATRX,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085231,AK6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085265,FCN1,4.0,,2.0,,,,,,,,5.0,,,,,,,,,,,,,
ENSG00000085274,MYNN,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085276,MECOM,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000085365,SCAMP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085377,PREP,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085382,HACE1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085415,SEH1L,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085433,WDR47,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,
ENSG00000085449,WDFY1,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085465,OVGP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085491,SLC25A24,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000085511,MAP3K4,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000085514,PILRA,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085552,IGSF9,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000085563,ABCB1,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,
ENSG00000085644,ZNF213,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085662,AKR1B1,,3.0,3.0,,,3.0,,,,,,,,,,5.0,5.0,,4.0,5.0,,,,6.0
ENSG00000085719,CPNE3,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,
ENSG00000085721,RRN3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085733,CTTN,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085741,WNT11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085760,MTIF2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085788,DDHD2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085831,TTC39A,,,,,,,,,,,,,,5.0,,,,,,,,,,
ENSG00000085832,EPS15,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSG00000085840,ORC1,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,
ENSG00000085871,MGST2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085872,CHERP,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000085978,ATG16L1,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSG00000085982,USP40,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,
ENSG00000085998,POMGNT1,,,,,,,,,,,,,,,,,,,,,,3.0,,2.0
ENSG00000085999,RAD54L,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086015,MAST2,,,,,,,,,,,,,,,,,,,,,,,,2.0
ENSG00000086061,DNAJA1,,,,,,,,,,,,,,,,,,,,,3.0,,,
ENSG00000086062,B4GALT1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086065,CHMP5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086102,NFX1,2.0,,,,,,,,,,,,,2.0,3.0,,,,,,,,,
ENSG00000086159,AQP6,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,
ENSG00000086189,DIMT1,,,,,,,,,,,,4.0,,,,,,,,,,,,
ENSG00000086200,IPO11,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000086205,FOLH1,,,,,,,,,,,,5.0,,,,,,,,,,,,
ENSG00000086232,EIF2AK1,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSG00000086288,NME8,,,3.0,,,,,,,2.0,,,,2.0,,,,,,,,,,
ENSG00000086289,EPDR1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086300,SNX10,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086475,SEPHS1,,,,,,,,,,,,,,,,,,,,,,3.0,,
ENSG00000086504,MRPL28,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086506,HBQ1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086544,ITPKC,,,,,,2.0,,,,,,,,,,,,,,,,,,
ENSG00000086548,CEACAM6,2.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,1.0,4.0,11.0,8.0,3.0,4.0,3.0,9.0,,1.0,1.0,1.0,1.0,1.0
ENSG00000086570,FAT2,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000086589,RBM22,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086598,TMED2,,,,,,,,,,,3.0,,,,,,,,,,,,,
ENSG00000086619,ERO1B,,3.0,,,,,,,,,,,,,,,,,,,,3.0,,
ENSG00000086666,ZFAND6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086696,HSD17B2,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000086712,TXLNG,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000086717,PPEF1,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000086730,LAT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086758,HUWE1,2.0,,,2.0,,,,,,,,,,,,,,,,2.0,,,,2.0
ENSG00000086827,ZW10,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086848,ALG9,4.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000086967,MYBPC2,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000086991,NOX4,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000087008,ACOX3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087053,MTMR2,,,,,,,,,,,,3.0,,,,,,,,,,,,
ENSG00000087074,PPP1R15A,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,
ENSG00000087076,HSD17B14,,,5.0,,,,,,,,,,,,,,,,,,,,,
ENSG00000087077,TRIP6,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,
ENSG00000087085,ACHE,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087086,FTL,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087087,SRRT,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000087088,BAX,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
ENSG00000087095,NLK,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087111,PIGS,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087116,ADAMTS2,,,,,,,,,,,,,,,,,2.0,,,,,,,
ENSG00000087128,TMPRSS11E,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087152,ATXN7L3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087157,PGS1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087191,PSMC5,,,,,,,,,,,,,,5.0,,,,5.0,,,,5.0,,4.0
ENSG00000087206,UIMC1,,,,,,,,,,,,,,,,,,,2.0,,,,,
ENSG00000087237,CETP,,,,,,,,5.0,,,,5.0,,,,,5.0,,5.0,,5.0,,,5.0
ENSG00000087245,MMP2,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087250,MT3,4.0,2.0,1.0,,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,,2.0,2.0,2.0
ENSG00000087253,LPCAT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087258,GNAO1,2.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,,
ENSG00000087263,OGFOD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087266,SH3BP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087269,NOP14,,,,,,,,,,,2.0,,,,,,,,,,,,,
ENSG00000087274,ADD1,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSG00000087299,L2HGDH,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087301,TXNDC16,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000087302,RTRAF,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000087303,NID2,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,2.0
ENSG00000087338,GMCL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087365,SF3B2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087448,KLHL42,,,,,2.0,,,,,,,,,,,,,,,,,,,
ENSG00000087460,GNAS,,3.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087470,DNM1L,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087494,PTHLH,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087495,PHACTR3,,,,2.0,,,,,,,2.0,,,,2.0,,,,2.0,,,,,
ENSG00000087502,ERGIC2,,,4.0,4.0,,,,,,,,,,,,,,,,,,,4.0,
ENSG00000087510,TFAP2C,,,,,,,,,,,,,,,,,,6.0,,,,,,
ENSG00000087586,AURKA,,,,,,,,,,,,,,,,,,,2.0,,,,,
ENSG00000087589,CASS4,,,,,,5.0,,,,,,,,,,,,,,,,,,
ENSG00000087842,PIR,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000087884,AAMDC,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000087903,RFX2,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0
ENSG00000087995,METTL2A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088002,SULT2B1,,,8.0,,,,,6.0,6.0,,7.0,,,,,12.0,,12.0,,,,,,4.0
ENSG00000088035,ALG6,,,,,,,3.0,,,,,3.0,,3.0,,,,,3.0,,,,,
ENSG00000088038,CNOT3,,,,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,
ENSG00000088053,GP6,,,,,,,,,,,,,5.0,,2.0,,,,,,,,,2.0
ENSG00000088179,PTPN4,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSG00000088205,DDX18,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,2.0
ENSG00000088247,KHSRP,,,2.0,,,,,,2.0,,,3.0,,,,,,,,,,2.0,,
ENSG00000088256,GNA11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088280,ASAP3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088298,EDEM2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088305,DNMT3B,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,
ENSG00000088320,REM1,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000088325,TPX2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088356,PDRG1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088367,EPB41L1,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000088386,SLC15A1,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000088387,DOCK9,,,,3.0,,,,,,,,2.0,,,,,,,2.0,,,,,
ENSG00000088448,ANKRD10,,,,,,,,,,,,,,,,,2.0,,,,,,,
ENSG00000088451,TGDS,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000088538,DOCK3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088543,C3orf18,,,,,3.0,,,,,,,3.0,,,,,,,,,,2.0,,
ENSG00000088682,COQ9,,,,,,,,,,,,,,,,2.0,,,,,,,,
ENSG00000088726,TMEM40,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088727,KIF9,,,,,,,,,,,2.0,,,,,,,,,,,,,
ENSG00000088756,ARHGAP28,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000088766,CRLS1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088782,DEFB127,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088808,PPP1R13B,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,
ENSG00000088812,ATRN,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088826,SMOX,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,
ENSG00000088827,SIGLEC1,4.0,,,,,3.0,,,,,,,,7.0,,,,,,,,,,2.0
ENSG00000088832,FKBP1A,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,2.0
ENSG00000088833,NSFL1C,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,
ENSG00000088836,SLC4A11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088854,C20orf194,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088876,ZNF343,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088881,EBF4,,6.0,,8.0,,,,,,,,6.0,,,6.0,,,5.0,,,,,7.0,
ENSG00000088882,CPXM1,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,
ENSG00000088888,MAVS,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000088899,LZTS3,,,,,,,,,,,,,,,,,,,,,,,,
